words;polarity
afschuw;-1
walging;-1
walgelijk;-1
walgen;-1
ontmoedigen;-1
oneerlijk;-1
onteren;-1
onteerd;-1
onteren;-1
onteert;-1
onoprecht;-1
onverschilligheid;-1
afkeer;-1
slecht bevallen;-1
houdt niet van;-1
afkeer;-1
dismal;-1
verwerpen;-1
afgewezen;-1
verwerpt;-1
dismissing;-1
ongehoorzaamheid;-1
ongehoorzaam;-1
wanorde;-1
ongeorganiseerd;-1
verdrijven;-1
verdreven;-1
het verjagen;-1
verdrijft;-1
misbaarheid;-1
dispense;-1
vrijstelling;-1
verstrekkingen;-1
dispensing;-1
verdringen;-1
verplaatste;-1
verdringt;-1
verplaatsen;-1
mishagen;-1
niet tevreden;-1
mishaagt;-1
onaangenaam;-1
misnoegen;-1
verwijderen;-1
gooi;-1
geneigd;-1
vervreemding;-1
weggooien;-1
onevenredig;-1
weerleggen;-1
weerlegd;-1
weerlegt;-1
weerleggen;-1
betwistbaar;-1
geschil;-1
omstreden;-1
geschillen;-1
betwisten;-1
buiten beschouwing laten;-1
buiten beschouwing;-1
zonder rekening te houden;-1
negeert;-1
verstoren;-1
onderbreking;-1
ontevredenheid;-1
ontevreden;-1
niet bevredigen;-1
onbevredigend;-1
dissent;-1
dissention;-1
ontbinding;-1
verdraaien;-1
vervormd;-1
vervalsen;-1
vervorming;-1
vervormt;-1
afleiden;-1
afleidende;-1
afleiding;-1
nood;-1
distressed;-1
benauwt;-1
verontrustende;-1
wantrouwend;-1
storen;-1
verstoring;-1
verstoord;-1
storend;-1
verstoort;-1
diversion;-1
divert;-1
diverted;-1
het omleiden;-1
doorschakelen;-1
verdelen;-1
afdeling;-1
scheiden;-1
gescheiden;-1
echtscheidingen;-1
scheiden;-1
duizelig;-1
doldrums;-1
heersen;-1
overheersing;-1
doom;-1
veroordeelde;-1
dooming;-1
dooms;-1
dag des oordeels;-1
dope;-1
dubbele;-1
twijfel;-1
twijfelde;-1
twijfelachtig;-1
twijfelende;-1
twijfel;-1
neerslachtig;-1
ondergang;-1
terneergeslagen;-1
saai;-1
slepen;-1
gesleept;-1
slepen;-1
sleept;-1
dread;-1
gevreesde;-1
vreselijke;-1
bang;-1
dreads;-1
somber;-1
rijden;-1
drives;-1
het rijden;-1
droop;-1
hingen;-1
neerhangende;-1
droops;-1
laten vallen;-1
liet vallen;-1
dalen;-1
druppels;-1
droogte;-1
dreef;-1
verdrinken;-1
verdronken;-1
verdrinking;-1
verdrinkt;-1
slaperigheid;-1
slaperig;-1
dronken;-1
dronkaard;-1
dronken;-1
dubieuze;-1
saai;-1
stom;-1
dump;-1
gedumpt;-1
dumping;-1
stortplaatsen;-1
dunce;-1
kerker;-1
duty;-1
achteruitgaan;-1
geslonken;-1
dwindles;-1
slinkende;-1
sterven;-1
excentrisch;-1
excentriciteit;-1
rand;-1
egotistical;-1
elimineren;-1
ge‰limineerde;-1
elimineert;-1
uitsluitende;-1
eliminatie;-1
in verlegenheid brengen;-1
verlegenheid;-1
nood;-1
geleegd;-1
leeg;-1
ledigen;-1
inbreuk;-1
aangetast;-1
rukt op;-1
oprukkende;-1
inbreuk;-1
in gevaar brengen;-1
bedreigde;-1
in gevaar te brengen;-1
in gevaar brengt;-1
vijand;-1
enforce;-1
afgedwongen;-1
dwingt;-1
handhaving;-1
verzwelgen;-1
ontwikkelde;-1
engulfing;-1
overspoelt;-1
woedend maken;-1
verslaaf;-1
verstrikken;-1
verstrikking;-1
smeken;-1
smeekte;-1
entreating;-1
smeekt;-1
jaloers;-1
afgunst;-1
epidemie;-1
epitheton;-1
dubbelzinnige;-1
uitbannen;-1
uitgeroeid;-1
uitroeit;-1
uitroeien;-1
erase;-1
erased;-1
wist;-1
erasing;-1
erode;-1
ge‰rodeerde;-1
erodeert;-1
eroderen;-1
erosie;-1
err;-1
gedwaald;-1
zondig;-1
onjuist;-1
fout;-1
dwaalt;-1
esoteric;-1
vervreemd;-1
ontwijken;-1
ontdoken;-1
ontwijkt;-1
ontgaan;-1
evasion;-1
zelfs;-1
ge‰galiseerd;-1
avond;-1
evens;-1
uitzetten;-1
uitgezet;-1
verdrijven;-1
evicts;-1
onheil;-1
overdrijving;-1
ergeren;-1
verbitterd;-1
exasperates;-1
ergerlijk;-1
ergernis;-1
uitzondering;-1
uitzonderingen;-1
excess;-1
buitensporig;-1
uitsluiten;-1
uitgesloten;-1
exclusief;-1
exclusief;-1
uitsluiting;-1
excommunicatie;-1
uitvoeren;-1
uitgevoerd;-1
voert;-1
executing;-1
vrijgesteld;-1
uitlaat;-1
uitgeput;-1
vermoeiend;-1
uitputting;-1
exhausts;-1
verbanning;-1
ballingschap;-1
exiles;-1
verbannen;-1
uitgang;-1
weggegaane;-1
verlaten;-1
exits;-1
expedient;-1
verdrijven;-1
expelled;-1
uitwijzing;-1
verdrijft;-1
kosten;-1
duur;-1
ontploffen;-1
exploded;-1
ontploft;-1
exploderende;-1
exploiteren;-1
ge‰xploiteerd;-1
exploitatie;-1
exploits;-1
explosie;-1
explosieve;-1
bloot;-1
exposed;-1
blootstelt;-1
blootstelde;-1
uitroeien;-1
uitgeroeid;-1
uitroeit;-1
exterminating;-1
uitroeiing;-1
uitgestorven;-1
doven;-1
gedoofde;-1
dooft;-1
extinguishing;-1
extravagant;-1
fabriceren;-1
vervaardigd;-1
fabriceert;-1
fabriceren;-1
fabrication;-1
fail;-1
mislukt;-1
falende;-1
faalt;-1
mislukking;-1
flauw;-1
nep;-1
vallen;-1
bedrieglijkheid;-1
vallen;-1
fallout;-1
falls;-1
leugen;-1
wankelen;-1
haperde;-1
aarzelend;-1
hapert;-1
hongersnood;-1
uitgehongerd;-1
fanaticus;-1
fanatiek;-1
farce;-1
fascistische;-1
dik;-1
fatal;-1
fatalistische;-1
vermoeidheid;-1
fout;-1
angst;-1
gevreesd;-1
angstig;-1
vrezen;-1
angsten;-1
vreselijk;-1
gevoed;-1
zwak;-1
veinzen;-1
gefingeerd;-1
veinzen;-1
veinst;-1
schijnbeweging;-1
feinted;-1
schijnbewegingen;-1
schijnbewegingen;-1
fell;-1
woest;-1
wildheid;-1
vete;-1
feodaal;-1
koorts;-1
koortsig;-1
fiasco;-1
geraken;-1
wriemelen;-1
zenuwachtig;-1
friemelen;-1
friemelt;-1
duivel;-1
woest;-1
strijd;-1
vechter;-1
vechten;-1
vecht;-1
vuiligheid;-1
vies;-1
fine;-1
beboet;-1
boetes;-1
beboeten;-1
brand;-1
brand gestoken;-1
fires;-1
vuren;-1
vuist;-1
fix;-1
flagrant;-1
fout;-1
gevluchte;-1
gevluchte;-1
vluchten;-1
vlucht;-1
vlucht;-1
vluchtig;-1
dun;-1
verdieping;-1
gevloerd;-1
flooring;-1
vloeren;-1
bot;-1
gestrand;-1
spartelende;-1
flounders;-1
vijand;-1
zwak punt;-1
dwaas;-1
voor de gek houden;-1
fooling;-1
dwaas;-1
dwaasheid;-1
fools;-1
verbieden;-1
verboden;-1
dwingen;-1
gedwongen;-1
krachten;-1
forcing;-1
voorteken;-1
buitenlandse;-1
verbeuren;-1
verbeurd;-1
verspelen;-1
verbeurt;-1
vergeetachtigheid;-1
verlaten;-1
formidabel;-1
verlaten;-1
verlaat;-1
verzaking;-1
verlieten;-1
vochten;-1
vochten;-1
oprichter;-1
gestrand;-1
zinken;-1
founders;-1
breuk;-1
fractured;-1
fracturen;-1
het breken;-1
breekbaar;-1
frantic;-1
woest;-1
fraude;-1
frauduleuze;-1
vol;-1
gek;-1
fret;-1
knorrig;-1
frets;-1
ge‰rgerd;-1
vreten;-1
verschrikken;-1
bang;-1
beangstigend;-1
beangstigt;-1
verschrikkelijk;-1
koud;-1
frivool;-1
voorkant;-1
frons;-1
fronste;-1
fronsen;-1
frowns;-1
vruchteloos;-1
frustreren;-1
gefrustreerd;-1
frustreert;-1
frustrerend;-1
frustratie;-1
fugitive;-1
morrelen;-1
rommelde;-1
fumbles;-1
fumbling;-1
pret;-1
funs;-1
woedend;-1
woede;-1
fuss;-1
druk;-1
fusses;-1
fussing;-1
fussy;-1
futiliteit;-1
gal;-1
gokken;-1
gegokt;-1
gambles;-1
gokken;-1
jaap;-1
opzichtig;-1
kiem;-1
krijgen;-1
krijgt;-1
afgrijselijk;-1
getto;-1
glare;-1
verkneukelen;-1
gloated;-1
leedvermaak;-1
verkneukelt;-1
somberheid;-1
somber;-1
sip;-1
godverdomme;-1
got;-1
grab;-1
gegrepen;-1
grijpen;-1
grabs;-1
grapple;-1
worstelde;-1
grijpers;-1
grappling;-1
gratis;-1
graf;-1
verdriet;-1
ongerief;-1
treuren;-1
bedroefd;-1
grieves;-1
rouwende;-1
grim;-1
grizzly;-1
grotesk;-1
grommen;-1
gromde;-1
grommen;-1
gromt;-1
wrok;-1
nors;-1
mopperen;-1
mopperde;-1
moppert;-1
mopperen;-1
guerrilla;-1
schuld;-1
schuldig;-1
guise;-1
lichtgelovig;-1
gun;-1
gewapende gangsters;-1
hack;-1
hackney;-1
hag;-1
verwilderd;-1
hamper;-1
gehinderd;-1
belemmeren;-1
belemmert;-1
hand;-1
handicap;-1
hangen;-1
opgehangen;-1
opknoping;-1
hangt;-1
lukraak;-1
ongelukkige;-1
kwellen;-1
lastig vallen;-1
hard;-1
hardship;-1
harm;-1
benadeeld;-1
schadelijk;-1
schaden;-1
harms;-1
harsh;-1
hassle;-1
haat;-1
haatte;-1
hater;-1
heeft een hekel aan;-1
hating;-1
haat;-1
hooghartig;-1
haunt;-1
achtervolgd;-1
haunting;-1
haunts;-1
havoc;-1
gevaar;-1
waagde;-1
te wagen;-1
gevaarlijke;-1
gevaren;-1
vaagheid;-1
vaag;-1
hoofdpijn;-1
harteloos;-1
hectisch;-1
haag;-1
hedged;-1
hedges;-1
hedging;-1
hedonistische;-1
achteloos;-1
gruwelijk;-1
hel;-1
helpen;-1
hulpeloos;-1
hulpeloosheid;-1
afschuwelijk;-1
hinder;-1
belemmerd;-1
belemmeren;-1
hinders;-1
hinder;-1
raken;-1
schat;-1
opgepot;-1
hamsteren;-1
hordes;-1
hinken;-1
strompelde;-1
kluisterblokken;-1
hobbling;-1
gat;-1
hol;-1
huiselijke;-1
hopeloos;-1
horde;-1
hoorn;-1
verschrikkelijk;-1
afschuwelijk;-1
aanstoot geven;-1
verschrikking;-1
vijandig;-1
vijandigheid;-1
warm;-1
vernederen;-1
vernedering;-1
hung;-1
honger;-1
hongerig;-1
jacht;-1
jager;-1
pijn doen;-1
schadelijk;-1
hustle;-1
bedonderd;-1
hustler;-1
hustles;-1
hustling;-1
hypocrisy;-1
huichelaar;-1
hysterie;-1
hysterisch;-1
idioot;-1
idioot;-1
luiheid;-1
verachtelijk;-1
onwetendheid;-1
onwetend;-1
ziek;-1
onwettig;-1
onwettigheid;-1
analfabeet;-1
ziekte;-1
onlogisch;-1
onvolwassen;-1
onbeweeglijkheid;-1
immoreel;-1
immoraliteit;-1
onroerend;-1
aantasten;-1
bijzondere waardevermindering;-1
afbreuk;-1
schaadt;-1
impasse;-1
ongeduld;-1
ongeduldig;-1
belemmeren;-1
belemmerd;-1
belemmert;-1
belemmering;-1
hinderlijke;-1
onvolmaakt;-1
onpersoonlijk;-1
onstuimig;-1
betrekken;-1
smeken;-1
smeekte;-1
smeekt;-1
smeekte;-1
leggen;-1
opgelegd;-1
legt;-1
tot instelling;-1
onnauwkeurigheid;-1
opsluiten;-1
gevangenisstraf;-1
onjuist;-1
impulsief;-1
onzuiver;-1
onzuiverheid;-1
onvermogen;-1
ontoegankelijk;-1
onnauwkeurigheid;-1
onvoldoende;-1
zinloos;-1
niet kunnen;-1
onophoudelijk;-1
onverenigbaarheid;-1
onverenigbaar;-1
incompetentie;-1
incompetent;-1
inconsistentie;-1
lastig;-1
onjuist;-1
incredible;-1
ongeneeslijke;-1
onfatsoenlijk;-1
onbepaalde;-1
onbepaalbaar;-1
onbepaald;-1
aanklacht;-1
onverschilligheid;-1
onverschillig;-1
verontwaardiging;-1
indulge;-1
verwennen;-1
verwent;-1
indulging;-1
ineffectief;-1
ineffectiviteit;-1
onwerkzaam;-1
ineffectualness;-1
ondoeltreffendheid;-1
ongelijkheid;-1
onnauwkeurig;-1
onverklaarbare;-1
infamous;-1
infecteren;-1
infected;-1
infecteren;-1
infectie;-1
infecteert;-1
inferieur;-1
minderwaardigheid;-1
onveilig maken;-1
kakkerlakken;-1
infesting;-1
teistert;-1
infiltratie;-1
ontvlammen;-1
ontstoken;-1
in vlammen;-1
aanwakkeren;-1
inflatie;-1
toebrengen;-1
overtreding;-1
inbreuk;-1
woeden;-1
ondankbaarheid;-1
inhibit;-1
geblokkeerd;-1
remmende;-1
remming;-1
remt;-1
onmenselijk;-1
bevel;-1
verwonden;-1
verwond;-1
verwondt;-1
verwonden;-1
nadelig;-1
letsel;-1
krankzinnig;-1
onzeker;-1
onzekerheid;-1
ongevoelig;-1
verraderlijk;-1
onbelangrijk;-1
insinueren;-1
insinueerde;-1
insinueert;-1
insinueren;-1
onbeschaamdheid;-1
onbeschaamd;-1
instabiliteit;-1
instabiele;-1
ontoereikendheid;-1
niet voldoende;-1
belediging;-1
interfereren;-1
verstoorde;-1
inmenging;-1
interfereert;-1
verstoort;-1
onderbreken;-1
onderbroken;-1
onderbreken;-1
onderbreking;-1
onderbreekt;-1
interventie;-1
intimideren;-1
onduldbare;-1
bedwelmen;-1
dronken;-1
bedwelmt;-1
bedwelmende;-1
inbrekn;-1
binnengedrongen;-1
indringer;-1
binnendringt;-1
binnendringende;-1
indringing;-1
overstelpen;-1
overspoeld;-1
overspoelt;-1
overspoelen;-1
binnenvallen;-1
binnengevallen;-1
binnenvalt;-1
binnenvallende;-1
ongeldig;-1
onzichtbaar;-1
onvrijwillige;-1
betrekken bij;-1
irk;-1
ge‰rgerd;-1
irking;-1
ergert;-1
ijzer;-1
ironisch;-1
ironie;-1
irrationeel;-1
onregelmatig;-1
onregelmatigheid;-1
onverantwoordelijk;-1
prikkelbaar;-1
irritatie;-1
isoleren;-1
ge‹soleerd;-1
isolaten;-1
isoleren;-1
gevangenis;-1
gevangen gezet;-1
gevangenneming;-1
gevangenissen;-1
pot;-1
jarred;-1
woordenstrijd;-1
jars;-1
spotten;-1
uitgejouwd;-1
jeering;-1
spot;-1
gevaar;-1
verstoord;-1
in gevaar brengt;-1
in gevaar te brengen;-1
gevaar;-1
jerk;-1
opgeschokken;-1
schokken;-1
stuiteringen;-1
schoksgewijs;-1
werkloze;-1
jumpy;-1
junk;-1
trap;-1
geschopt;-1
schoppen;-1
kicks;-1
ontvoeren;-1
doden;-1
moordenaar;-1
mes;-1
neergestoken;-1
knifes;-1
steekpartij;-1
klop;-1
geklopt;-1
kloppen;-1
slagen;-1
gebrek;-1
ontbrak;-1
ontbrekend;-1
ontbreekt;-1
vertraging;-1
achtergebleven;-1
achterblijvende;-1
lag;-1
laid;-1
laid;-1
lame;-1
lament;-1
lamentable;-1
klaagde;-1
lamenting;-1
lofliederen;-1
wegkwijnen;-1
kwijnde;-1
smacht;-1
kwijnend;-1
lapse;-1
lach;-1
lachte;-1
lachend;-1
lacht;-1
wetteloos;-1
leggen;-1
leggen;-1
lui;-1
lui;-1
lek;-1
lekkage;-1
leaked;-1
lekkende;-1
lekken;-1
laat;-1
laten we;-1
verhuur;-1
aansprakelijkheid;-1
aansprakelijk;-1
leugenaar;-1
liggen;-1
lied;-1
lies;-1
levenloos;-1
begrenzing;-1
beperking;-1
beperkt;-1
beperking;-1
grenzen;-1
slap;-1
liquideren;-1
forfaitaire;-1
liquideert;-1
liquideren;-1
liquidatie;-1
nest;-1
laden;-1
lone;-1
eenzaamheid;-1
eenzaam;-1
loner;-1
eenzaam;-1
weefgetouw;-1
doemde;-1
opdoemen;-1
weefgetouwen;-1
verliezen;-1
verliezer;-1
verliest;-1
verliezen;-1
verlies;-1
de weg kwijt;-1
de weg kwijt;-1
liefdeloos;-1
laag;-1
lager;-1
nederig;-1
belachelijk;-1
wiegen;-1
gek;-1
lokken;-1
op de loer liggen;-1
loerde;-1
sluimeren;-1
schuilt;-1
aan het liegen;-1
aan het liegen;-1
boos;-1
gek;-1
krankzinnigheid;-1
slecht aangepast;-1
slechte regeling;-1
ziekte;-1
malice;-1
kwaadaardig;-1
kwaadaardige;-1
mangel;-1
manipuleren;-1
gemanipuleerde;-1
manipuleert;-1
manipuleren;-1
manipulatie;-1
doodslag;-1
mar;-1
marginal;-1
ontsierd;-1
ontsierende;-1
mars;-1
bloedbad;-1
afgeslacht;-1
massacres;-1
uitmoorden;-1
er toe doen;-1
mager;-1
gemiddelde;-1
zinloos;-1
zich bemoeien;-1
meddled;-1
bemoeit;-1
inmenging;-1
middelmatig;-1
zachtmoedig;-1
melancholie;-1
melodramatisch;-1
menace;-1
huurling;-1
merciless;-1
mess;-1
messed;-1
messes;-1
messing;-1
geest;-1
minded;-1
minding;-1
minds;-1
de mijne;-1
zich misdragen;-1
onopgevoed;-1
misdraagt;-1
misdragen;-1
wangedrag;-1
kattenkwaad;-1
schadelijke;-1
vrek;-1
miserabele;-1
ellende;-1
tegenslag;-1
slecht behandelen;-1
verkeerd;-1
mishandles;-1
verkeerd gebruik;-1
ongeluk;-1
misinform;-1
verkeerd geinformeerd;-1
onjuist informeren;-1
misinforms;-1
misleiden;-1
misleidend;-1
misleidt;-1
misleid;-1
verkeerd voorstellen;-1
misrepresented;-1
verkeerde voorstelling;-1
verkeerde voorstelling;-1
missen;-1
gemist;-1
misses;-1
missend;-1
vergissing;-1
vergist;-1
fouten;-1
verwarren;-1
aanzagen;-1
wantrouwen;-1
wantrouwde;-1
wantrouwen;-1
wantrouwt;-1
verkeerd begrijpen;-1
misverstand;-1
miskent;-1
verkeerd begrepen;-1
misbruik;-1
mengen;-1
kreunen;-1
kreunde;-1
kreunen;-1
kreunt;-1
bespotten;-1
spot;-1
molest;-1
eentonig;-1
eentonigheid;-1
monster;-1
monsterlijke;-1
humeurig;-1
gekrenkt;-1
kastijden;-1
vernederend;-1
roerloos;-1
motley;-1
rouwen;-1
gerouwd;-1
rouwdrager;-1
rouw;-1
treurt;-1
warboel;-1
warrige;-1
onduidelijke;-1
muddling;-1
modderig;-1
mompelen;-1
mompelde;-1
mumbles;-1
het mompelen;-1
mondain;-1
moord;-1
moorde;-1
murdering;-1
moorddadig;-1
moorden;-1
duister;-1
mompelen;-1
mompelde;-1
gemompel;-1
mutters;-1
zeuren;-1
nagged;-1
zeurende;-1
nags;-1
naief;-1
smerig;-1
naughty;-1
vaag;-1
noodzaak;-1
nodig;-1
nodig hebben;-1
naald;-1
naaldcombinatie;-1
needles;-1
needling;-1
behoeften;-1
behoeftig;-1
ontkennen;-1
ontkracht;-1
ontkent;-1
ontkenning;-1
negatie;-1
negatief;-1
verwaarlozing;-1
verwaarloosd;-1
verwaarlozen;-1
verwaarloost;-1
nalatigheid;-1
nalatig;-1
nerveus;-1
nervositeit;-1
neurotisch;-1
neutralise;-1
nachtmerrie;-1
nix;-1
nixed;-1
nixes;-1
nixing;-1
lawaai;-1
nonchalant;-1
onzin;-1
nieuwsgierig;-1
notorious;-1
novice;-1
overlast;-1
nietigverklaring;-1
vernietigde;-1
vernietigen;-1
teniet;-1
verdoven;-1
nuts;-1
voorwerp;-1
bezwaar;-1
bezwaar;-1
bezwaar;-1
voorwerpen;-1
schuin;-1
uitwissen;-1
ongedaan;-1
uitwist;-1
uitwissen;-1
onaangenaam;-1
obscure;-1
verouderd;-1
obstacle;-1
koppig;-1
belemmeren;-1
afgesloten;-1
obstructie;-1
obstructie;-1
belemmert;-1
vreemd;-1
vreemdheid;-1
beledigen;-1
overtreder;-1
aanvallend;-1
onheilspellend;-1
weglating;-1
omit;-1
weglaat;-1
weggelaten;-1
weglaten;-1
opinionated;-1
tegenstander;-1
zich verzetten tegen;-1
verzet;-1
verzet zich tegen;-1
tegen;-1
oppositie;-1
onderdrukken;-1
onderdrukking;-1
onderdrukkend;-1
beproeving;-1
bestellen;-1
veroordeeld;-1
bestellen;-1
orders;-1
wees;-1
verbannen;-1
oust;-1
verdrongen;-1
verdringen;-1
verdringt;-1
outbreak;-1
uitbarsting;-1
outcast;-1
geschreeuw;-1
balling;-1
verontwaardiging;-1
schandelijk;-1
buitenstaander;-1
aanmatigend;-1
overloop;-1
overstroomd;-1
overlopen;-1
overflows;-1
overzien;-1
uitzicht;-1
uitzicht;-1
kijkt;-1
overweldigen;-1
overrun;-1
toezicht;-1
omverwerping;-1
omvallen;-1
ten val;-1
ten val brengen;-1
kantelt;-1
overweldigend;-1
overwerkt;-1
owe;-1
schulden;-1
owes;-1
vanwege;-1
pijn;-1
pijnlijk;-1
armzalig;-1
pandemonium;-1
paniek;-1
verlamming;-1
verlamd;-1
parano‹de;-1
parasiet;-1
bepaald;-1
partition;-1
partitioned;-1
partitioneren;-1
partitions;-1
slagen voor;-1
passe;-1
geslaagd;-1
passing;-1
zielig;-1
begunstigen;-1
peculiar;-1
gevaar;-1
gevaarlijk;-1
vergaan;-1
verloren;-1
vergaat;-1
vergankelijk;-1
verwarren;-1
verwarde;-1
verbijstert;-1
verwarrend;-1
verbijstering;-1
vervolgen;-1
vervolging;-1
verstoren;-1
verstoorde;-1
verstorende;-1
verstoort;-1
perverse;-1
pervert;-1
pessimisme;-1
pessimistisch;-1
plaag;-1
petty;-1
fobie;-1
pick;-1
geplukt;-1
plukken;-1
picks;-1
stuk;-1
geknutseld;-1
pieces;-1
patchwork;-1
snuifje;-1
geknepen;-1
knijpt;-1
verklemming;-1
erbarmelijk;-1
onbarmhartig;-1
pest;-1
geplaagd;-1
plagen;-1
teistert;-1
eiser;-1
toestand;-1
plod;-1
ploeterde;-1
gezwoeg;-1
plods;-1
plot;-1
plots;-1
uitgezet;-1
uitzetting;-1
punt;-1
geen zin;-1
vergiftigen;-1
giftig;-1
verontreinigen;-1
vervuild;-1
vervuilt;-1
vervuilende;-1
verontreiniging;-1
opgeblazene;-1
arm;-1
pond;-1
bonsde;-1
verpletterende;-1
pond;-1
steenbolk;-1
gepruild;-1
pruilend;-1
pruilt;-1
armoede;-1
machteloos;-1
precair;-1
neerslag;-1
neergeslagen;-1
neerslagen;-1
precipiterend;-1
netelige positie;-1
prejudice;-1
nadelige;-1
ongerijmd;-1
press;-1
aanmatigend;-1
doen alsof;-1
deed alsof;-1
doen alsof;-1
pretendeert;-1
voorwendselen;-1
pretentieus;-1
gewrikt;-1
gevangenis;-1
gevangene;-1
probleem;-1
talmen;-1
procrastinated;-1
treuzelt;-1
procrastinating;-1
uitstelgedrag;-1
prod;-1
porde;-1
porren;-1
prods;-1
verbieden;-1
verboden;-1
verbod;-1
verbod;-1
prohibitief;-1
verbiedt;-1
propaganda;-1
vervolging;-1
protest;-1
protesteerde;-1
protesteren;-1
protesten;-1
provocatie;-1
uitlokken;-1
provoked;-1
provoceert;-1
provoceren;-1
prowl;-1
zwierven;-1
rondsnuffelende;-1
prowls;-1
wrikken;-1
nieuwsgierige;-1
punch;-1
straffen;-1
gestraft;-1
straft;-1
het straffen;-1
puny;-1
duwen;-1
geduwd;-1
duwt;-1
duwen;-1
verwarring;-1
walging;-1
verlegenheid;-1
ruzie;-1
ruzie;-1
quarrelling;-1
ruzies;-1
twistziek;-1
zonderling;-1
twijfelachtige;-1
gezeur;-1
quibbled;-1
haarkloverijen;-1
kibbelen;-1
stoppen;-1
quitte;-1
slappeling;-1
ophoudt;-1
race;-1
radicaal;-1
woede;-1
inval;-1
raided;-1
raiding;-1
raids;-1
verhogen;-1
zwerftocht;-1
rambled;-1
rambles;-1
onsamenhangend;-1
rampant;-1
ran;-1
rascal;-1
uitslag;-1
rat;-1
rantsoen;-1
gerantsoeneerd;-1
distributie;-1
rantsoenen;-1
rammelaar;-1
rammelde;-1
rammelaars;-1
ratelende;-1
ravage;-1
geteisterd;-1
teistert;-1
teistert;-1
reactionaire;-1
reactief;-1
rebel;-1
rebelleerde;-1
rebelleren;-1
opstand;-1
rebelse;-1
rebels;-1
afwijzing;-1
berisping;-1
weerleggen;-1
weerlegt;-1
weerlegbaar;-1
weerleggen;-1
weerspannige;-1
achteruitgaan;-1
teruggetrokken;-1
wijkt;-1
terugwijkende;-1
recessie;-1
roekeloos;-1
roekeloosheid;-1
terugslag;-1
deinsde;-1
terugspringende;-1
terugdeinst;-1
redundancy;-1
overtollig;-1
refrein;-1
nagelaten;-1
afgezien;-1
refreinen;-1
vluchteling;-1
weigering;-1
weigeren;-1
ongeacht;-1
regressie;-1
regressed;-1
terugvalt;-1
achteruit;-1
regression;-1
betreuren;-1
spijt;-1
betreurenswaardig;-1
betreurde;-1
betreurend;-1
reject;-1
verworpen;-1
verwerpen;-1
afwijzing;-1
rejects;-1
terugval;-1
recidiverend;-1
recidieven;-1
relapsing;-1
onwillig;-1
spijt;-1
afstand doen van;-1
verzaking;-1
intrekking;-1
ingetrokken;-1
intrekking;-1
intrekkingen;-1
laakbare;-1
onderdrukken;-1
onderdrukte;-1
verdringt;-1
onderdrukken;-1
verwijt;-1
verwerpen;-1
hunner;-1
verwerpt;-1
verwerpen;-1
weerzinwekkend;-1
repulse;-1
afgeslagen;-1
afstoot;-1
repulsing;-1
weerzinwekkend;-1
aanstoot nemen;-1
kwalijk;-1
haatdragend;-1
hekel;-1
wrok;-1
kwalijk;-1
ontslag;-1
rusteloos;-1
rusteloosheid;-1
beperken;-1
beperking;-1
vergelden;-1
wraak;-1
vergeldt;-1
represailles;-1
vertragen;-1
achterlijk;-1
vertragende;-1
vertragingen;-1
met pensioen gaan;-1
gepensioneerd;-1
met pensioen;-1
terug te;-1
terugtrekken;-1
trok zich terug;-1
terugtrekken;-1
retreats;-1
wraak;-1
herstellen;-1
bekeerd;-1
terugdraaien;-1
keert;-1
intrekken;-1
ingetrokken;-1
herroept;-1
intrekking;-1
opstand;-1
opstand;-1
weerzinwekkend;-1
opstanden;-1
revolutie;-1
rid;-1
rijden;-1
rides;-1
belachelijk maken;-1
belachelijk;-1
belachelijk;-1
ridiculiseren;-1
belachelijk;-1
riding;-1
rid'en;-1
stijf;-1
rigor;-1
rigoureuze;-1
rust in vrede;-1
ripped;-1
ripping;-1
rips;-1
riskant;-1
rival;-1
wedijverde;-1
rivaliserende;-1
rivaliteit;-1
rivalen;-1
rover;-1
diefstal;-1
rode;-1
rogue;-1
wortel;-1
ingeworteld;-1
wroeten;-1
wortels;-1
rot;-1
rots;-1
verrotte;-1
rotten;-1
rottende;-1
ruw;-1
ruwheid;-1
rotonde;-1
onzin;-1
onbeleefd;-1
rue;-1
rued;-1
rues;-1
schurk;-1
ru‹neren;-1
geru‹neerd;-1
ruing;-1
ru‹neren;-1
schadelijke;-1
ru‹nes;-1
gerucht;-1
vervrommelen;-1
verkreukelde;-1
rumples;-1
rumpling;-1
rennen;-1
weglopen;-1
running;-1
draait;-1
scheuren;-1
verbroken;-1
breuken;-1
scheuren;-1
roestig;-1
meedogenloos;-1
meedogenloosheid;-1
sabotage;-1
sad;-1
droefheid;-1
sag;-1
doorgezakt;-1
verzakkende;-1
sags;-1
gezonken;-1
sap;-1
sarcasme;-1
sarcastisch;-1
wilde;-1
brandwond;-1
verbrand;-1
brandwonden;-1
brandwonden;-1
schandaal;-1
schandalig;-1
zondebok;-1
litteken;-1
schaarste;-1
laten schrikken;-1
bang;-1
schrikt;-1
schrikken;-1
eng;-1
regeling;-1
beraamd;-1
schema;-1
gekonkel;-1
spotten;-1
spotte;-1
spottend;-1
scoffs;-1
schelden;-1
scorch;-1
geschroeide;-1
verschroeit;-1
gloeiend;-1
hoon;-1
minachtend;-1
schurk;-1
dreigende blik;-1
fronste;-1
fronsen;-1
scowls;-1
schrapen;-1
geschraapt;-1
schraapt;-1
schrapend;-1
schreeuw;-1
kreet;-1
krijste;-1
krijst;-1
screeching;-1
