word;polarity;Retranslation
phone;1;Téléphone
call;1;appel
telescope;1;télescope
telescope;1;télescope
telescopic;1;télescopique
ticker;1;ticker
TV;1;TV
reckless;1;téméraire
testimony;1;témoignage
testify;1;témoigner
witness the sympathy;1;témoigner de la sympathie
witness;1;témoin
eyewitness;1;témoin oculaire
tempera;1;tempera
temper;1;tempérament
temperament;1;tempérament
Temperance;1;Tempérance
temperature;1;température
Temple;1;Temple
temporal;1;temporelle
time;1;temps
tenacity;1;ténacité
tendon;1;tendon
tender;1;appel d’offres
tenderness;1;tendresse
content;1;contenu
hold;1;Maintenez
take account of;1;tenir compte des
Tennis;1;Tennis
try;1;Essayez
tempting;1;Tempting
attempt;1;tentative de
tent;1;tente
wall hanging;1;Tenture murale
outfit;1;Outfit
tercet;1;tercet
term;1;terme
Terminal;1;Terminal Server
ternary;1;ternaire
field;1;domaine
terrace;1;terrasse
Earth;1;Terre
soil;1;sol
wooded land;1;terres boisées
earthy;1;terreux
territory;1;territoire
territorial;1;territoriaux
tertiary;1;tertiaire
test;1;test
Testament;1;Testament
test;1;test
head;1;tête
wellhead;1;tête de puits
suckle;1;téter
nipple;1;mamelon
Teton;1;Teton
tetrahedral;1;tétraédrique
text;1;texte
sacred text;1;texte sacré
textile;1;textile
text;1;texte
verbatim;1;in extenso
textural;1;texture
textural;1;texture
textural;1;texture
foliate;1;feuillages
texture;1;texture
Thanksgiving;1;Action de grâces
the;1;le
Theatre;1;Théâtre
theme;1;Thème
major theme;1;thème majeur
theocracy;1;théocratie
Theology;1;Théologie
theological;1;théologique
theorem;1;Théorème de
theory;1;théorie
therapeutic;1;thérapeutiques
thermal;1;thermique
thermocouple;1;thermocouple
thermodynamics;1;thermodynamique
thermometer;1;thermomètre
thermostat;1;thermostat
thesis;1;thèse de
thyme;1;thym
tiara;1;tiare
tibia;1;Tibia
ticket;1;billet
receipt;1;réception
third party;1;tierce partie
stem;1;tige
tigrer;1;tigrer
tilde;1;tilde
stamp;1;timbre
tinkle;1;tinkle
tingle;1;Tingle
archery shooting;1;tir à l’arc tir
draw;1;tirage au sort
pull plug;1;fiche pull
take advantage;1;Profitez en
take advantage of;1;tirer parti des
drawer;1;tiroir
weave;1;armure
fabric;1;tissu
title;1;titre
Titrate;1;Titrer
holder;1;titulaire de
tenure;1;mode d’occupation
Toast;1;Pain grillé
slide;1;diapositive
Toga;1;Toge
canvas;1;toile
groom;1;marié
fleece;1;molleton
roof;1;toit
tolerate;1;tolérer
tolerant;1;tolérant
Tomahawk;1;Tomahawk
fall into a swoon;1;tomber dans un évanouissement
get nose to nose;1;Get nez à nez
fall on;1;tomber sur
Stud;1;Goujon
raffle;1;tirage au sort
Tome;1;Tome
tone;1;ton
toner;1;toner
tonic;1;tonique
barrel;1;baril
keg;1;Keg
Arbor;1;Arbor
Uncle;1;Oncle
Topaz;1;"""Topaz"""
topography;1;topographie
topographic;1;topographique
Torch;1;Torche
twist;1;Twist
torso;1;torse
Turtle;1;Tortue
totally;1;totalement
all;1;tous les
Totem;1;Totem
key;1;moi ?
touch;1;Touch
tour;1;tour
hand turn;1;tour de main
waist size;1;tour de taille
turret;1;tourelle
tourist;1;Tourisme
Tourism;1;Tourisme
tourmaline;1;tourmaline
spin around;1;tourner autour
tour;1;tour
screwdriver;1;tournevis
tournament;1;tournoi
twist;1;Twist
all the year;1;toute l’année
all the day;1;toute la journée
all the fifteen day;1;tous les quinze jours
That's right;1;C'est juste
all around;1;tout autour
understand everything;1;tout comprendre
Right away;1;Tout de suite
all power;1;toute puissance
all the time;1;Tout le temps
all of the week;1;l’ensemble de la semaine
Toxicology;1;Toxicologie
trace;1;trace
trace;1;trace
draw the line;1;tracer la ligne
trachea;1;trachée
leaflet;1;dépliant
tow;1;remorquage
tractor;1;tracteur
traction;1;traction
tradition;1;tradition
traditional;1;traditionnel
translation;1;translation
translate;1;Traduire
train;1;train
bandwagon;1;train en marche
sled;1;traîneau
line;1;ligne
milk d union;1;lait d union
treat;1;traiter les
treatment;1;traitement
catering;1;restauration
trajectory;1;trajectoire
tram;1;tram
tram;1;tram
quiet;1;calme
quietly;1;tranquillement
tranquility;1;tranquilité
transatlantic;1;transatlantique
transcendence;1;transcendance
transcend;1;Transcend
transcendental;1;transcendantal
transcendent;1;transcendante
Transcendentalists;1;Transcendantalisme
Transcriber;1;Transcripteur
transcript;1;relevé de notes
transcribe;1;transcrire
transfer;1;transfert
transfer;1;transfert
transfer of ownership;1;transfert de propriété
transform;1;transformer
transfusion;1;transfusion sanguine
hardhearted;1;endurci
transit;1;transport en commun
transition;1;transition
translocation;1;translocation
transmit;1;transmettre
transmission;1;transmission
transmutation;1;transmutation
transparency;1;transparence
transparent;1;transparent
Transplant;1;Transplantation
Transplant;1;Transplantation
transport;1;transport
maritime transport;1;transport maritime
road transport;1;transport routier
transport;1;transport
carrier;1;transporteur
transpose;1;transpose
transposition;1;transposition
work;1;travail
Office work administration work;1;Administration de travaux de bureautique
preparatory work;1;travaux préparatoires
work;1;travail
work hard;1;Travaille dur
freelancing;1;travail à la pige
worker;1;travailleur
cross;1;Croix
Ferry;1;Ferry
clover;1;trèfle
trellis;1;treillis
Thirteen;1;Treize ans
Trek;1;Trek
Hopper;1;Hopper
Tripod;1;Trépied
very common;1;très fréquent
very easy;1;très facile
very smart;1;très intelligent
treasure;1;Trésor
cash;1;trésorerie
Treasurer;1;Trésorier
braid;1;tresse
braid;1;tresse
winch;1;treuil
Truce;1;Trêve
sorting;1;Tri
triad;1;triade
triangle;1;triangle
triangular;1;triangulaire
starboard;1;tribord
tribe;1;tribu
Tribune;1;Tribune
Court;1;Cour
Tribune;1;Tribune
knitting;1;tricotage
knit;1;Tricoter
tricycle;1;tricycle
Trident;1;Trident
sort;1;Tri
sorter;1;Trieuse de
sorter;1;Trieuse de
Trigo;1;Trigo
trigone;1;trigone
trigonometry;1;trigonométrie
quarter;1;trimestre
Trinity;1;Trinity
Trio;1;Trio
triumphant;1;triomphant
triumph;1;triomphe
triumph;1;triomphe
tripartite;1;tripartite
tripe;1;tripes
Triple;1;Triple
tritium;1;tritium
barter;1;Troc
three faith | times;1;trois foi | fois
third;1;troisième
trombone;1;trombone
wrong;1;mal
trumpet;1;trompette
trumpeter;1;trompettiste
throne;1;trône
trophy;1;Trophée
tropical;1;Tropical
barter;1;Troc
trot;1;trot
Trotter;1;Trotter
Toddle;1;Trottiner
sidewalk;1;trottoir
Keyhole;1;Trou de serrure
troop;1;troupe
Kit;1;Kit
To find;1;Trouver
Tsar;1;Tsar
tube;1;tube
tube kropf;1;tube kropf
tubular;1;tubulaire
tubule;1;tubule
tile;1;tuile
Tulip;1;Tulip
tunic;1;Tunique
turban;1;turban
turbine;1;turbine
Turquoise;1;Turquoise
guardianship;1;tutelle
guardian;1;tuteur
pipe;1;tuyau
Typically;1;En général
typography;1;typographie
Ubiquity;1;Ubiquité
ultraviolet;1;ultraviolet
ultraviolet;1;ultraviolet
little one;1;tout-petit
A little;1;Un peu
unanimous;1;unanime
unanimously;1;à l’unanimité
unanimity;1;unanimité
unite;1;s’unir
unification;1;unification
uniform;1;uniforme
evenly;1;uniformément
standardize;1;normaliser les
Union;1;Union
unison;1;unisson
Unit;1;Unité
Unit;1;Unité
universe;1;univers
universality;1;universalité
University;1;Université
University;1;Université
Univocal;1;Univoque
uranium;1;uranium
urban;1;urbain
urban;1;urbain
use;1;utilisation
utensil;1;ustensile
uterus;1;utérus
useful;1;utile
usefully;1;utilement
usable;1;utilisable
use;1;utilisation
utility;1;utilitaire
utility;1;utilitaire
utopian;1;utopique
vacancy;1;vacance de poste
vaccine;1;vaccin
vaccination;1;vaccination
cow;1;vache
vacuolar;1;vacuolaire
vacuole;1;vacuole
wave idea;1;idée de vague
defeat;1;défaite
winner;1;vainqueur
Minnow;1;Vairon
ship;1;navire
flagship;1;phare
dishes;1;plats
Valet;1;Service de voiturier
value;1;valeur
validity;1;validité
Valley;1;Vallée de
Vallon;1;Vallon
vallonner;1;vallonner
worth;1;d’une valeur
value;1;valeur
Waltz;1;Valse
Waltz;1;Valse
vamp;1;Vamp
Van;1;Van
vanilla;1;vanille
winnowing;1;vannage
valve;1;vanne
steam;1;vapeur
spray;1;pulvérisation
Vara;1;VARA
vary;1;varier
variety;1;variété
Vascular;1;Vasculaire
transom;1;tableau arrière
vast;1;vaste
vaudeville;1;Vaudeville
calf;1;veau
vector;1;Vector
featured;1;en vedette
Vega;1;Vega
Vega;1;Vega
plant;1;plante
vegetarianism;1;végétarisme
vegetation;1;végétation
vehicle;1;véhicule
convey;1;transmettre
Eve;1;Eve
ensure;1;veiller à ce
Watchman;1;Veilleur de nuit
vein;1;veine
vellum;1;papier vélin
bike;1;vélo
Velocity;1;Vitesse
Velvet;1;Velours
corduroy;1;velours côtelé
velouter;1;velouter.
harvest;1;moisson
street vendor;1;marchand ambulant
sell;1;Vends
Venerable;1;Vénérable
veneration;1;vénération
worship;1;adoration
wind;1;vent
sale;1;vente
retail;1;vente au détail
fan;1;ventilateur
ventilation;1;ventilation
Suction Cup;1;Ventouse
Belly;1;Ventre
ventricle;1;ventricule
veracity;1;véracité
veranda;1;véranda
verbal;1;verbal
verbiage;1;verbiage
verdict;1;verdict
Bloom;1;Bloom
Green;1;Vert
Orchard;1;Verger
true;1;true
Auditor;1;Vérificateur
audit;1;vérification
check;1;vérifier
truly;1;vraiment
truth;1;vérité
vernacular;1;langue vernaculaire
vernal;1;Vernal
Véronique;1;Véronique
glass;1;verre
glassware;1;verrerie
lock;1;serrure
lock;1;serrure
towards the outside;1;vers l’extérieur
into the home;1;dans la maison
upward;1;vers le haut
pour;1;Versez
pour into a cup;1;Versez dans une tasse
verse;1;verset
version;1;Version
Green;1;Vert
jade green;1;vert jade
vertebral;1;vertébrales
vertebral;1;vertébrales
vertebra;1;vertèbre
vertical;1;vertical
vertically;1;verticalement
virtue;1;vertu
Verve;1;Verve
gallbladder;1;vésicule biliaire
vestibule;1;vestibule
clothing;1;vêtements
veteran;1;ancien combattant
veterinarian;1;vétérinaire
viability;1;viabilité
viable;1;viable
viaduct;1;Viaduc de
life annuity;1;rente viagère
meat;1;viande
pork;1;porc
vibrate;1;vibrer
vibrating;1;vibrant
vibratory;1;vibratoire
buzzer;1;avertisseur sonore
vicar;1;vicaire
victory;1;victoire
Victoria;1;Victoria
victuaille;1;victuaille
life;1;vie
vigilance;1;vigilance
brainstorm;1;remue-méninges
vigilant;1;vigilant
Vigil;1;Vigil
vine;1;vigne
Vignette;1;Vignette
Vineyard;1;Vignoble
force;1;Force
Villa;1;Villa
village;1;village
City;1;Ville
wine;1;vin
dressing;1;s’habiller
twenty;1;vingt
twentieth;1;vingtième
Violet;1;Violet
violin;1;violon
violinist;1;violoniste
turn;1;tour
virginity;1;virginité
comma;1;par des virgules
Manly;1;Manly
manhood;1;virilité
virtuoso;1;virtuose
screw;1;vis
Visa;1;Visa
face;1;visage
aim;1;objectif
visibility;1;visibilité
visible;1;visible
visibly;1;visiblement
visor;1;visière
vision;1;vision
visionary;1;visionnaire
visit;1;visite
visitation;1;Visitation
visit;1;visite
view;1;vue
vital;1;vital
vitality;1;vitalité
glass;1;verre
glassy;1;vitreux
showcase;1;vitrine
living;1;vivant
Live: food;1;Live : nourriture
VOA you;1;VOA vous
vocabulary;1;vocabulaire
vocal;1;vocal
vocation;1;vocation
Vogue;1;Vogue
sail;1;voile
Lane;1;Lane
track rail;1;voie ferroviaire
neighborhood;1;quartier
car;1;voiture
Valet parking;1;Parking avec voiturier
voice;1;voix
poultry;1;volaille
steering wheel;1;volant de direction
fly motor;1;volant moteur
flying;1;Flying
Aviary;1;Volière
volunteer;1;bénévoles
voluntarily;1;volontairement
volunteering;1;faire du bénévolat
will;1;sera
gladly;1;un plaisir
voltmeter;1;voltmètre
votales;1;votales
voting;1;droit de vote
vote;1;aux voix
vote;1;aux voix
vote for;1;Votez pour
votive;1;votive
Doom;1;Doom
Vault;1;Voûte
travel;1;voyage
travel;1;voyage
vowel;1;voyelle
TRUE;1;VRAI
likelihood;1;vraisemblance
view;1;vue
wagon;1;wagon
car bed;1;lit de voiture
Elk;1;Wapiti
Web;1;Web
Sherry;1;Sherry
yacht;1;Yacht
Cruising yacht;1;Yacht de croisière
Yachting;1;Yachting
yearling;1;Yearling
yeoman;1;Yeoman
Yogi;1;Yogi
Zebra;1;Zebra
zeal;1;zèle
Zenith;1;Zenith
Zephyr;1;Zephyr
Zephyr;1;Zephyr
Zeppelin;1;Zeppelin
zest;1;zest
Sable;1;Sable
zipper;1;fermeture à glissière
Zodiac;1;Zodiaque
area;1;zone
Zoo;1;Zoo
zoology;1;zoologie
Zoological;1;Parc zoologique
Zoom;1;Zoom
Zoom;1;Zoom
Thank you;1;Merci
thank;1;Merci
Many thanks;1;Merci beaucoup
in the hurry;-1;à la hâte
Apart;-1;Apart
to peak;-1;atteindre un sommet
extension;-1;extension
dumbfound;-1;dumbfound
ablation;-1;ablation
abominable;-1;abominable
steep;-1;raide
absent;-1;absent
absurd;-1;absurde
accidental;-1;accidentelle
accuser;-1;accusateur
accuse;-1;accuser
afflict;-1;affliger
awful;-1;terrible
aggressive;-1;agressive
lie down;-1;s’allonger
referring;-1;se référant
cluster;-1;cluster
amateur;-1;amateur
crush;-1;Béguin
former;-1;ancien
animal;-1;animal
anxious;-1;anxieux
apathetic;-1;apathique
aqueous;-1;aqueuse
edge;-1;bord
arid;-1;aride
Hustler;-1;Hustler
asphyxiation;-1;asphyxie
assailant;-1;agresseur
Mute;-1;Sourdine
maggot;-1;Maggot
atheist;-1;athée
focus mental;-1;attention mentale
unemployed;-1;chômeurs
omen;-1;Omen
before last;-1;avant dernier
with bitterness;-1;avec amertume
having sorrow;-1;avoir de chagrin
confess;-1;confesser
babble;-1;Babble
drop;-1;laisser tomber
bearish;-1;baissier
honker;-1;Honker
commuter;-1;banlieue
Banshee;-1;Banshee
barge;-1;barge
bastard;-1;Bastard
chatter;-1;bavardage
Chatterbox;-1;Chatterbox
Bazaar;-1;Bazar
bellicose;-1;belliqueux
beast;-1;bête
bellow;-1;soufflet
bellow;-1;soufflet
block;-1;bloc
lame;-1;boiteux
good for nothing;-1;bon à rien
muddy;-1;boueux
upset;-1;bouleversé
mire;-1;mire
blunder;-1;bourde
bourgeois;-1;Bourgeois
Squall;-1;Squall
gruff;-1;bourru
pimply;-1;boutonneux
boycott;-1;boycott
blur;-1;flou
bushy;-1;touffue
Misty;-1;Misty
loudly;-1;haut et fort
Heath;-1;Heath
nose cover;-1;couverture de nez
decidua;-1;decidua
screw up;-1;bousiller
Rat Fink;-1;Rat Fink
Stony;-1;Pierreux
Callosum;-1;Calleux
slanderous;-1;calomnieuses
Calvary;-1;Calvaire
burglar;-1;cambrioleur
candid;-1;Candid
heady;-1;capiteux
capricious;-1;capricieuse
captive;-1;en captivité
capture the Lasso;-1;capture au Lasso
wrestler;-1;lutteur
caustic;-1;soude caustique
Heckling;-1;Chahut
Heckler;-1;Heckler
chamailleur;-1;chamailleur
chaotic;-1;chaotique
load;-1;charge
carnal;-1;charnelle
Hunter;-1;Hunter
tickler;-1;tickler
Rascal;-1;Rascal
puny;-1;chétif
scalp;-1;cuir chevelu
unemployed person;-1;chômeur
Ping;-1;Ping
Shoeshine boy;-1;Cireur de chaussures
snap;-1;clin d’oeil
classification;-1;classement
close;-1;fermer
code;-1;code
coercive;-1;coercitives
colonizer;-1;colonisateur
comatose;-1;dans le coma
competitive;-1;concurrentiel
plotting;-1;traçage
competitor;-1;concurrent
competitive;-1;concurrentiel
conflict;-1;conflit
confused;-1;confondu
conjecture;-1;conjecture
Conservative;-1;Conservateur
conspiracy;-1;conspiration
conspirator;-1;conspirateur
constantly;-1;constamment
contagious;-1;contagieuse
questionable;-1;discutable
force;-1;Force
upset;-1;bouleversé
smuggler;-1;"""passeur"""
setback;-1;revers
offender;-1;auteur de l’infraction
contravene;-1;contrevenir à
Copier;-1;Copieur
Shell;-1;Coquille
Raven;-1;Corbeau
fix;-1;Difficulté
shot;-1;prise de vue
belt;-1;ceinture
fear;-1;peur
fearful;-1;peureux
filthy;-1;Filthy
idiot;-1;idiot
hollow;-1;creux
crevasse;-1;crevasse
cry;-1;cri
Criminal;-1;Criminel
criticize;-1;critiquer
critiqueur;-1;critiqueur
cruel;-1;cruel
cruelly;-1;cruellement
curious;-1;curieux
tank;-1;réservoir
dangerous;-1;dangereuses
wrong;-1;mal
debtor;-1;débiteur
Beginner;-1;Débutant
disappointment;-1;déception
death;-1;mort
lash out;-1;Lash out
rubble: rubble;-1;gravats : gravats
disappoint;-1;décevoir
disdainful;-1;dédaigneux
Undo;-1;Annuler
defective;-1;défectueux
defensive;-1;défensive
disability;-1;personnes handicapées
damage;-1;dommage
degenerate;-1;dégénérer
Degoa' ter;-1;Degoa' ter
decay;-1;carie
wash out;-1;lavent
delicate;-1;délicat
offender;-1;auteur de l’infraction
plaintiff;-1;demandeur
dementia;-1;démence
insane;-1;Insane
deprive;-1;priver
separates;-1;sépare les
move;-1;se déplacer
displease;-1;déplaire à
devoid;-1;dépourvu
devoid;-1;dépourvu
without;-1;sans
depressive;-1;dépressif
confuse;-1;confondre
inconvenience;-1;inconvénients
disapproving;-1;qui s’élèvent contre
disastrous;-1;désastreux
disadvantage;-1;désavantage
dishonor;-1;déshonneur
disorder;-1;trouble
disorganization;-1;désorganisation
destroyer;-1;destroyer
destructor;-1;destructeur
deconstruct;-1;déconstruire
hold;-1;Maintenez
divert;-1;détourner
devaluation;-1;dévaluation
devastating;-1;dévastateurs
reveal;-1;Reveal
dictator;-1;dictateur
defamatory;-1;diffamatoires
dispute;-1;règlement des différends
difficult;-1;difficile
difficulty;-1;Difficulté
deformed;-1;déformé
deformity;-1;déformation
decrease;-1;diminution de la
decrease;-1;diminution de la
crazy;-1;fou
discordance;-1;discordance
unsightly;-1;inesthétiques
fight;-1;lutte contre le
dissident;-1;dissident
hide;-1;masquer
split in two;-1;divisé en deux
disclosure;-1;Divulgation proactive
Dominator;-1;Dominator
painful;-1;douloureux
douteur;-1;douteur
draconian;-1;draconiennes
doubtfully;-1;dubitatif
deception;-1;Deception
tousle;-1;tousle
shake;-1;Shake
scaler;-1;mesureur
failure;-1;échec
crush;-1;Béguin
skimmer;-1;écumoire
effervescence;-1;effervescence
scare | scare;-1;effrayer | effrayer
appalling;-1;effroyable
lead astray;-1;induire en erreur
embarrass;-1;embarrasser
emotional;-1;émotionnelle
poison;-1;poison
borrower;-1;emprunteur
declining;-1;en déclin
in flame;-1;dans la flamme
ignite;-1;s’enflammer
Remove;-1;Supprimer
enemy;-1;ennemi
boring;-1;ennuyeux
a lot;-1;Beaucoup
hack;-1;Hack
in parenthesis;-1;entre parenthèses
envious;-1;envieux
straggling;-1;épars
thorny;-1;épineuse
grieving;-1;deuil
Peel;-1;Peel
terrible;-1;terrible
erode;-1;éroder
escarper;-1;escarper
swindle;-1;swindle
spy;-1;espion
the evil spirit;-1;l’esprit du mal
extend;-1;étendre
choke;-1;Starter
strange;-1;étrange
stranger;-1;Stranger
be constantly on the back of;-1;être constamment à l’arrière du
evasive;-1;évasives
possible;-1;possible
avoidance;-1;évitement
excessive;-1;excessive
loathe;-1;déteste
require;-1;nécessitent
expatriate;-1;expatrié
explosive;-1;explosive
expel;-1;expulser
exhaust;-1;gaz d’échappement
extremely;-1;extrêmement
manufacture of all room;-1;fabrication de toutes les chambres
be careful to;-1;Veillez à
do Division;-1;faire Division
make obstacle to;-1;faire obstacle à
a demonstration in front of;-1;une manifestation en face de
fallacious;-1;fallacieux
tedious;-1;fastidieux
FAKE;-1;FAKE
lazy;-1;paresseux
fever;-1;fièvre
stringy;-1;filandreuse
end;-1;fin
flow;-1;flux
crazy: crazy;-1;fou : fou
crazy: berserk;-1;fou : fou furieux
force;-1;Force
Driller;-1;Foreur
clutter;-1;image de fond
Snooper;-1;Snooper
fragment;-1;fragment
fraudulent;-1;frauduleux
show-off;-1;Show-Off
thrill;-1;frisson
cold;-1;froide
fugitive;-1;émissions fugitives
runaway;-1;Runaway
smoker: smoker;-1;fumeur : fumeur
Fury;-1;Fury
furious;-1;furieux
Stealth;-1;Stealth
Smart;-1;Smart
slush;-1;neige fondante
Scamp;-1;Scamp
waster;-1;gaspilleur
giant;-1;géant
gelatinous;-1;gélatineux
hinder;-1;entravent
Gypsy;-1;Gypsy
creepy;-1;chair de poule
Oiler | greasy;-1;Système de lubrification | graisseux
grainy;-1;granuleuse
fat;-1;matières grasses
rubble;-1;décombres
gritty;-1;graveleuse
grumpy;-1;grincheux
grey;-1;gris
Grizzly;-1;Grizzli
rude;-1;grossier
rudeness;-1;impolitesse
rag;-1;RAG
Warrior;-1;Guerrier
rag;-1;RAG
hate;-1;la haine
handicapping;-1;handicapant
haunt;-1;hanter
harness;-1;harnais
early;-1;dès le début
top;-1;Retour au début
grassy;-1;herbeux
hideous;-1;hideux
homosexual;-1;homosexuel
shameful;-1;honteux
horrible;-1;horrible
hostility;-1;hostilité
heated;-1;chauffé
hysterical;-1;hystérique
idiot;-1;idiot
illiterate;-1;analphabètes
fool;-1;Fool
copycat;-1;Copycat
intangible;-1;incorporels
immigrant;-1;immigrant
immigrate;-1;immigrer
filthy;-1;Filthy
unthinkable;-1;impensable
imperative;-1;impératif
impersonal;-1;impersonnel
ruthless;-1;impitoyable
unwelcome;-1;importuns
imprecise;-1;imprécis
unexpected;-1;inattendue
unproductive;-1;improductifs
inactive;-1;inactifs
inadequate;-1;inadéquate
unexpected;-1;inattendue
inattention;-1;inattention
incalculable;-1;incalculables
arson;-1;incendie criminel
forest fire;-1;feu de forêt
incestuous;-1;incestueux
incisor;-1;incisive
inconsistent;-1;incompatible
incompetent;-1;incompétent
incomprehensible;-1;incompréhensible
inconceivable;-1;inconcevable
unknown: unknown;-1;inconnu : inconnu
unconscious;-1;inconscient
impropriety;-1;inconvenance
indecent;-1;indécent
c.i.;-1;c.i.
pauper;-1;pauvre
indiscreet;-1;indiscret
untamed;-1;sauvage
inevitable;-1;inévitable
inexplicable;-1;inexplicable
inextensible;-1;inextensible
infamous;-1;infâme
foul;-1;Foul
infectious;-1;infectieuses
lower;-1;plus bas
infertile;-1;infertiles
infiltration;-1;infiltration
inflexible;-1;inflexible
impressionable;-1;impressionnable
offence;-1;infraction
unusual;-1;insolite
inhospitable;-1;inhospitalières
unjustifiable;-1;injustifiable
worried;-1;inquiet
Inquisitor;-1;Inquisiteur
insensitive;-1;insensible
insidious;-1;insidieux
unusual;-1;insolite
carefree;-1;sans soucis
unsustainable;-1;insoutenable
rebel;-1;Rebel
Sue to;-1;Intenter une action pour
intentional;-1;intentionnel
endless;-1;sans fin
interrogator;-1;interrogateur
interrupt;-1;Interrupt
interruption;-1;interruption
introvert;-1;introverti
intruder;-1;intrus
intrusion;-1;intrusion
intrusive;-1;intrusives
unused;-1;inutilisés
irrational;-1;irrationnel
Unreal;-1;Unreal
rash;-1;éruption cutanée
irregular;-1;irrégulière
disrespectful;-1;irrespectueux
irreverent;-1;irrévérencieux
isolate;-1;isoler
barking;-1;aboyer
throw;-1;jeter
kidnap;-1;kidnapper
laborious;-1;laborieux
leave unattended;-1;laisser sans surveillance
dismal;-1;lamentable
lascivious;-1;lascive
Las;-1;Las
laterally;-1;latéralement
laxative;-1;laxatif
decoy;-1;leurre
dismissal;-1;licenciement
limiting;-1;limitant
limit;-1;limite de
at issue;-1;en cause
heavy;-1;lourdes
flickering glow;-1;lueur de scintillement
dazzling light;-1;éblouissante lumière
lunatic;-1;Lunatic
wrestler;-1;lutteur
sick;-1;malade
sickly;-1;maladif
clumsy;-1;maladroite
misguided;-1;égarés
unlucky;-1;pas de chance
unhappy;-1;malheureux
Maligne;-1;Maligne
messy;-1;Messy
malicious;-1;malveillants
way;-1;façon
Marsh;-1;Marsh
swamp;-1;marais
swampy;-1;Swampy
marginal;-1;marginal
marinade;-1;marinade
mumble;-1;Mumble
martyr: martyrdom;-1;martyr : martyre
viscous material;-1;matière visqueuse
curse;-1;malédiction
sullen;-1;maussade
Guy;-1;Guy
ignore;-1;ignorer
melancholic;-1;mélancolique
beggar;-1;mendiant
menstruation;-1;menstruation
liar;-1;menteur
mistake;-1;erreur
despicable;-1;méprisable
Mercurial;-1;Mercurial
meticulous;-1;méticuleuse
grinding;-1;meulage
killer: killer;-1;Killer : killer
activist;-1;activiste
thin;-1;mince
miniature;-1;miniature
mixture;-1;mélange
slack;-1;Slack
Mockingbird;-1;Mockingbird
Morne;-1;Morne
morose;-1;morose
mortal;-1;mortel
Motocross;-1;Motocross
bug;-1;bug
Skunk;-1;Skunk
foam;-1;mousse
sparkling wine;-1;vin mousseux
Mute: mute;-1;Muet : muet
ROAR;-1;ROAR
mysterious;-1;mystérieuse
Dwarf;-1;Nain
Sly;-1;Sly
nauseous;-1;nauséeux
Nebula;-1;Nébuleuse
negress;-1;Négresse
Nene;-1;Nene
neurosis;-1;névrose
tit;-1;tit
noble;-1;noble
harmful;-1;nuisible
not disclose;-1;pas divulguer
no register;-1;pas de Registre
unofficial;-1;officieux
not organic;-1;non organique
not wish;-1;pas de désir
no monitor;-1;aucun moniteur
not validate;-1;pas valider
non-resident;-1;non résidents
nonchalant;-1;nonchalant
notional;-1;notionnels
cloudy;-1;nuageux
harmful;-1;nuisible
No;-1;N°
force;-1;Force
obscenity;-1;obscénité
obsequious;-1;obséquieux
obnoxious;-1;odieux
offense;-1;infraction
unofficial;-1;officieux
idler;-1;pignon fou
expensive;-1;cher
opposable;-1;opposable
oppressive;-1;oppressif
stormy;-1;orageux
ordinary;-1;ordinaire
proud;-1;fier
Orphan: orphan;-1;Orphelin : orphelin
oublieur;-1;oublieur
turn pale;-1;pâlissent
inadvertently;-1;par inadvertance
lazy;-1;paresseux
punter;-1;Punter
individual;-1;individuels
send;-1;Envoyer
not least;-1;pas moins
liabilities;-1;passif
dog food;-1;nourriture pour chiens
break;-1;rupture
peasant;-1;paysan
sinful;-1;pécheresse
sentence;-1;phrase
pejorative;-1;terme péjoratif
painfully;-1;douloureusement
bogeyman;-1;père Fouettard
Punch: punch;-1;Punch : coup de poing
perilous;-1;périlleuse
expire;-1;expirer
pernicious;-1;pernicieuse
pervert;-1;pervers
weigh;-1;peser
Pet;-1;Animal de compagnie
petrify;-1;pétrifier
trouble;-1;trouble
unusual;-1;insolite
little fair;-1;peu équitable
disreputable;-1;peu recommandables
unscrupulous;-1;sans scrupules
little to seduce;-1;peu de choses pour séduire
coward;-1;Coward
Stony | stony;-1;Pierreux | pierreux
grave robber;-1;pilleur
far-fetched;-1;tiré par les cheveux
pitiful;-1;pitoyable
quarantine;-1;mise en quarantaine
complainant;-1;plaignant
more poteler;-1;plus poteler
rainy;-1;des pluies
dagger;-1;Dague
grip;-1;Grip
hairy;-1;poilue
picky;-1;pointilleux
prank;-1;polisson
pump;-1;pompe
populous;-1;la populeuse
porous;-1;poreux
a blow dry;-1;un séchage à l’air
default position;-1;position par défaut
poteler;-1;poteler
powder;-1;poudre
Sue;-1;Sue
push to;-1;pousser à
dusty;-1;poussiéreux
rush;-1;Rush
Predator;-1;Predator
presumptuous;-1;présomptueux
pretentious;-1;prétentieux
claim;-1;réclamation
primitive;-1;primitive
prisoner;-1;prisonnier
prisoner of war;-1;prisonnier de guerre
prohibitive;-1;prohibitifs
promptly;-1;rapidement
Protuberance;-1;Protubérance
provincial;-1;provincial
provocateur;-1;provocateur
Pimp;-1;Souteneur
pulpy;-1;pulpeuse
punish;-1;punir
purge;-1;purge
any;-1;n’importe quel
that rise sharply;-1;qui augmentent sensiblement
who want to vomit;-1;qui envie de vomir
that shake;-1;qui branlent
who run out of consideration;-1;qui court d’examen
Radin;-1;Radin
radioactive;-1;radioactifs
burst;-1;Rafale
