DEGREE;;
DEGREE;;
DEJECT;;
DEJECTED;;Negativ
DELAY;;Negativ
DELAY;;Negativ
DELEGATE;;
DELEGATION;;
DELEWARE;;
DELIBERATE;;
DELIBERATE;;
DELIBERATION;;
DELICACY;Positiv;
DELICATE;Positiv;
DELIGHT;Positiv;
DELIGHT;Positiv;
DELIGHTFUL;Positiv;
DELINQUENCY;;Negativ
DELINQUENT;;Negativ
DELIRIUM;;Negativ
DELIVER;;
DELIVERY;;
DELUDE;;
DELUDE;;
DELUGE;;Negativ
DELUSION;;Negativ
DEMAND;;
DEMAND;;
DEMAND;;
DEMAND;;
DEMEAN;;Negativ
DEMISE;;Negativ
DEMO;;
DEMOBILIZATION;;
DEMOBILIZE;;
DEMOCRACY;;
DEMOCRAT;;
DEMOCRATIC;;
DEMOCRATIC;;
DEMOCRATIZATION;;
DEMOLISH;;Negativ
DEMON;;Negativ
DEMONSTRATE;;
DEMONSTRATION;;
DEMONSTRATION;;
DEMORALISE;;
DEMORALIZE;;Negativ
DENIAL;;Negativ
DENMARK;;
DENOMINATIONAL;;
DENOTE;;
DENOUNCE;;Negativ
DENSE;;
DENSITY;;
DENT;;Negativ
DENTIST;;
DENUNCIATION;;
DENY;;Negativ
DEPART;;
DEPARTMENT;;
DEPARTMENT;;
DEPARTURE;;
DEPEND;;
DEPEND;;
DEPENDABILITY;Positiv;
DEPENDABLE;Positiv;
DEPENDENCE;;
DEPENDENCY;;
DEPENDENT;;Negativ
DEPICT;;
DEPLETE;;Negativ
DEPLORABLE;;Negativ
DEPLORE;;Negativ
DEPLOY;;
DEPOSE;;Negativ
DEPOSITION;;
DEPRAVED;;Negativ
DEPRECIATE;;Negativ
DEPRECIATION;;Negativ
DEPRESS;;Negativ
DEPRESS;;Negativ
DEPRESS;;Negativ
DEPRESSION;;Negativ
DEPRESSION;;Negativ
DEPRIVATION;;
DEPRIVE;;Negativ
DEPTH;;
DEPUTY;;
DERBY;;
DERIDE;;Negativ
DERISION;;Negativ
DERISIVE;;Negativ
DERIVE;;
DEROGATORY;;Negativ
DESCEND;;
DESCENDANT;;
DESCRIBE;;
DESCRIPTION;;
DESCRIPTIVE;;
DESCRY;Positiv;
DESEGREGATION;;
DESERT;;
DESERT;;Negativ
DESERT;;
DESERT;;Negativ
DESERTION;;Negativ
DESERVE;Positiv;
DESERVEDLY;Positiv;
DESIGN;;
DESIGN;;
DESIGNATE;;
DESIGNATE;;
DESIGNER;;
DESIRABLE;Positiv;
DESIRE;;
DESIRE;;
DESIRE;;Negativ
DESIROUS;Positiv;
DESK;;
DESOLATE;;Negativ
DESOLATION;;Negativ
DESPAIR;;Negativ
DESPAIR;;Negativ
DESPERATE;;Negativ
DESPERATION;;Negativ
DESPICABLE;;Negativ
DESPISE;;Negativ
DESPISE;;Negativ
DESPITE;;
DESPONDENT;;
DESPOT;;
DESPOTISM;;
DESSERT;;
DESTINATION;;
DESTINE;;
DESTINY;;
DESTITUTE;;Negativ
DESTROY;;Negativ
DESTROYER;;
DESTRUCT;;
DESTRUCTION;;Negativ
DESTRUCTIVE;;Negativ
DETACH;;
DETACHMENT;;Negativ
DETAIL;;
DETAIN;;Negativ
DETECT;;
DETECT;;
DETECTION;;
DETECTIVE;;
DETER;;Negativ
DETERMINATION;;
DETERMINE;;
DETERMINE;;
DETERMINE;;
DETERMINISTIC;;
DETERRED;;
DETERRENT;;Negativ
DETEST;;Negativ
DETESTABLE;;Negativ
DETRACT;;Negativ
DETRIMENTAL;;Negativ
DEVASTATE;;Negativ
DEVASTATION;;Negativ
DEVELOP;;
DEVELOPMENT;;
DEVIANT;;
DEVIATE;;Negativ
DEVIATION;;Negativ
DEVICE;;
DEVIL;;Negativ
DEVILISH;;Negativ
DEVIOUS;;Negativ
DEVISE;;
DEVOID;;Negativ
DEVOLVE;;
DEVOTE;Positiv;
DEVOTE;Positiv;
DEVOTION;Positiv;
DEVOUT;Positiv;
DEXTERITY;Positiv;
DIABOLIC;;Negativ
DIABOLICAL;;Negativ
DIAGNOSIS;;
DIALECT;;
DIALOGUE;;
DIAMETER;;
DICE;;
DICTATE;;Negativ
DICTATOR;;
DICTATORIAL;;Negativ
DICTATORSHIP;;
DICTION;;
DICTIONARY;;
DID;;
DIE;;
DIET;;
DIET;;
DIFFER;;Negativ
DIFFERENCE;;
DIFFERENT;;
DIFFERENT;;
DIFFERENTIAL;;
DIFFERENTIATE;;
DIFFICULT;;Negativ
DIFFICULTY;;Negativ
DIG;Positiv;
DIG;;
DIGITAL;;
DIGNIFIED;Positiv;
DIGNIFY;Positiv;
DIGNITY;Positiv;
DILEMMA;;Negativ
DILIGENCE;;
DILIGENT;Positiv;
DIM;;Negativ
DIM;;Negativ
DIMENSION;;
DIMINISH;;
DIN;;Negativ
DING;;
DINNER;;
DIP;;
DIPLOMACY;;
DIPLOMATIC;;
DIPPER;;
DIRE;;Negativ
DIRECT;;
DIRECT;;
DIRECT;;
DIRECTION;;
DIRECTION;;
DIRECTOR;;
DIRT;;Negativ
DIRTY;;Negativ
DISABILITY;;
DISABLE;;Negativ
DISADVANTAGE;;Negativ
DISADVANTAGEOUS;;Negativ
DISAGREE;;
DISAGREEABLE;;Negativ
DISAGREEMENT;;Negativ
DISAPPEAR;;
DISAPPEARANCE;;
DISAPPOINT;;Negativ
DISAPPOINT;;Negativ
DISAPPOINT;;Negativ
DISAPPOINT;;Negativ
DISAPPOINTMENT;;Negativ
DISAPPROVAL;;Negativ
DISAPPROVE;;Negativ
DISARM;;Negativ
DISARMAMENT;;
DISASTER;;Negativ
DISASTROUS;;Negativ
DISAVOW;;Negativ
DISAVOWAL;;Negativ
DISBELIEF;;Negativ
DISC;;
DISCARD;;
DISCARD;;
DISCERN;Positiv;
DISCERNIBLE;;
DISCHARGE;;Negativ
DISCHARGE;;Negativ
DISCIPLE;;
DISCIPLINE;;
DISCIPLINE;;
DISCIPLINE;;
DISCLAIM;;Negativ
DISCLOSE;;
DISCLOSE;;
DISCLOSURE;;
DISCOMFORT;;Negativ
DISCONCERTED;;Negativ
DISCONTENT;;Negativ
DISCONTINUE;;
DISCONTINUE;;
DISCORD;;Negativ
DISCORDANT;;Negativ
DISCOUNT;;
DISCOUNT;;
DISCOURAGE;;Negativ
DISCOURAGE;;Negativ
DISCOURAGEMENT;;Negativ
DISCOURSE;;
DISCOVER;;
DISCOVERY;;
DISCREDIT;;Negativ
DISCREET;Positiv;
DISCREPANCY;;
DISCREPANT;;Negativ
DISCRETION;Positiv;
DISCRIMINATE;;Negativ
DISCRIMINATION;;
DISCRIMINATORY;;
DISCUSS;Positiv;
DISCUSSION;;
DISDAIN;;Negativ
DISEASE;;Negativ
DISEASED;;Negativ
DISGRACE;;Negativ
DISGUISE;;Negativ
DISGUST;;Negativ
DISGUST;;Negativ
DISGUST;;Negativ
DISGUST;;Negativ
DISGUST;;Negativ
DISH;;
DISH;;
DISHEARTEN;;Negativ
DISHONEST;;Negativ
DISHONOR;;Negativ
DISILLUSION;;
DISINGENUOUS;;Negativ
DISINTEREST;;Negativ
DISLIKE;;Negativ
DISLIKE;;Negativ
DISMAL;;Negativ
DISMAY;;
DISMISS;;Negativ
DISMISS;;Negativ
DISOBEDIENCE;;Negativ
DISOBEDIENT;;Negativ
DISORDER;;Negativ
DISORGANIZED;;Negativ
DISPEL;;Negativ
DISPENSABILITY;;Negativ
DISPENSE;;Negativ
DISPERSE;;
DISPLACE;;Negativ
DISPLACEMENT;;
DISPLAY;;
DISPLAY;;
DISPLEASE;;Negativ
DISPLEASURE;;Negativ
DISPOSAL;;Negativ
DISPOSE;;Negativ
DISPOSE;;Negativ
DISPOSITION;;
DISPROPORTIONATE;;Negativ
DISPROVE;;Negativ
DISPUTABLE;;Negativ
DISPUTE;;Negativ
DISPUTE;;Negativ
DISREGARD;;Negativ
DISRUPT;;Negativ
DISRUPTION;;Negativ
DISRUPTIVE;;
DISSATISFACTION;;Negativ
DISSATISFIED;;Negativ
DISSATISFY;;Negativ
DISSEMINATION;;
DISSENSION;;
DISSENT;;Negativ
DISSENTION;;Negativ
DISSIMILAR;;
DISSOLUTION;;Negativ
DISSOLVE;;
DISSOLVE;;
DISTANCE;;
DISTANT;;
DISTINCT;Positiv;
DISTINCTION;Positiv;
DISTINCTIVE;Positiv;
DISTINGIUSH;;
DISTINGIUSH;;
DISTINGUISH;Positiv;
DISTINGUISH;Positiv;
DISTINGUISHED;Positiv;
DISTORT;;Negativ
DISTORTION;;Negativ
DISTRACT;;Negativ
DISTRACTING;;Negativ
DISTRACTION;;Negativ
DISTRESS;;Negativ
DISTRESS;;Negativ
DISTRIBUTE;;
DISTRIBUTION;;
DISTRIBUTOR;;
DISTRICT;;
DISTRUST;;
DISTRUSTFUL;;Negativ
DISTURB;;Negativ
DISTURB;;Negativ
DISTURB;;Negativ
DISTURBANCE;;Negativ
DISUNION;;
DISUNITY;;
DITCH;;
DITCH;;
DIURNAL;;
DIVE;;
DIVER;;
DIVERSION;;Negativ
DIVERSITY;;
DIVERT;;Negativ
DIVIDE;;Negativ
DIVIDE;;Negativ
DIVINE;Positiv;
DIVINE;Positiv;
DIVINITY;Positiv;
DIVISION;;Negativ
DIVORCE;;Negativ
DIVORCE;;Negativ
DIVORCE;;Negativ
DIZZY;;Negativ
DO;;
DO;;
DO;;
DO;;
DOCTOR;;
DOCTOR;;
DOCTOR;;
DOCTRINE;;
DOCUMENT;;
DOER;;
DOG;;
DOGMA;;
DOGMATISM;;
DOLDRUMS;;Negativ
DOLL;;
DOLLAR;;
DOLLY;;
DOMAIN;;
DOMESTIC;;
DOMINANCE;Positiv;
DOMINANT;;
DOMINATE;;Negativ
DOMINATE;;Negativ
DOMINATE;;Negativ
DOMINATION;;Negativ
DOMINICAN;;
DOMINICAN-REPUBLIC;;
DOMINION;;
DON'T;;
DONATE;Positiv;
DONATION;Positiv;
DONE;;
DOOM;;Negativ
DOOM;;Negativ
DOOMSDAY;;Negativ
DOOR;;
DOOR;;
DOORWAY;;
DOPE;;Negativ
DOTE;Positiv;
DOUBLE;;
DOUBLE;;
DOUBLE;;Negativ
DOUBLE;;Negativ
DOUBLE;;
DOUBLE;;
DOUBLE;;
DOUBT;;Negativ
DOUBT;;Negativ
DOUBT;;
DOUBT;;Negativ
DOUBTFUL;;Negativ
DOUBTLESS;Positiv;
DOWN;;
DOWNCAST;;Negativ
DOWNFALL;;Negativ
DOWNHEARTED;;Negativ
DOWNTOWN;;
DOZEN;;
DR;;
DR.;;
DRAB;;Negativ
DRAFT;;
DRAFT;;
DRAG;;Negativ
DRAIN;;
DRAIN;;
DRAMA;;
DRAMATIC;;
DRANK;;
DRASTIC;;
DRAW;;
DRAW;;
DRAW;;
DRAW;;
DRAW;;
DRAWN;;
DREAD;;Negativ
DREADFUL;;Negativ
DREAM;;
DREAM;;
DREAMER;;
DREAMER;;
DREAMLAND;Positiv;
DREAMT;;
DREARY;;Negativ
DRESS;;
DRESS;;
DRESS;;
DRESS;;
DRESSER;;
DREW;;
DRIFT;;
DRIFT;;
DRIFTER;;
DRILL;;
DRILL;;
DRINK;;
DRINK;;
DRINK;;
DRINK;;
DRINKER;;
DRIP;;
DRIP;;
DRIVE;;
DRIVE;;Negativ
DRIVE;;
DRIVE;;
DRIVE;;
DRIVE;;
DRIVE-IN;;
DRIVEN;;
DRIVER;;
DRIVEWAY;;
DRIZZLE;;
DRIZZLE;;
DROOP;;Negativ
DROP;;Negativ
DROP;;
DROP;;Negativ
DROP;;Negativ
DROUGHT;;Negativ
DROVE;;
DROVE;;
DROWN;;Negativ
DROWN;;Negativ
DROWSINESS;;Negativ
DROWSY;;Negativ
DRUG;;
DRUM;;
DRUNK;;Negativ
DRUNK;;Negativ
DRUNK;;
DRUNKARD;;Negativ
DRUNKEN;;Negativ
DRY;;
DRY;;
DRYER;;
DUAL;;
DUBIOUS;;Negativ
DUCT;;
DUE;;
DUE;;
DUE;;
DUE;;
DUE;;
DUE;;
DUG;;
DULL;;Negativ
DUMB;;Negativ
DUMP;;Negativ
DUMP;;Negativ
DUNCE;;Negativ
DUNGEON;;Negativ
DUPLICATION;;
DURABILITY;Positiv;
DURABLE;Positiv;
DURATION;;
DURING;;
DUSK;;
DUST;;
DUSTY;;
DUTY;;Negativ
DWELL;;
DWELLING;;
DWINDLE;;Negativ
DYING;;Negativ
DYING;;Negativ
DYNAMIC;Positiv;
DYNAMISM;;
DYNASTY;;
EACH;;
EACH;;
EACH;;
EAGER;Positiv;
EAGERNESS;Positiv;
EAGLE;;
EAR;;
EAR;;
EAR;;
EARLIEST;;
EARLY;;
EARLY;;
EARLY;;
EARN;;
EARN;;
EARN;;
EARNER;;
EARNEST;Positiv;
EARNESTNESS;Positiv;
EARTH;;
EARTH;;
EARTH;;
EARTHQUAKE;;
EASE;Positiv;
EASE;Positiv;
EASE;;
EASIEST;;
EAST;;
EAST-GERMANY;;
EAST-WEST;;
EASTER;;
EASTERN;;
EASTERN-EUROPE;;
EASTERNER;;
EASY;Positiv;
EASY;Positiv;
EASY;Positiv;
EASY;Positiv;
EAT;;
EAT;;
EATEN;;
EATER;;
ECCENTRIC;;Negativ
ECCENTRICITY;;Negativ
ECCLESIASTICAL;;
ECHO;;
ECHO;;
ECONOMIC;;
ECONOMICAL;;
ECONOMICS;;
ECONOMIST;;
ECONOMIZE;Positiv;
ECONOMY;;
ECSC;;
ECSTASY;Positiv;
ECSTATIC;Positiv;
ECUADOR;;
ECUMENICAL;;
EDC;;
EDGE;;
EDGE;;
EDGE;;
EDGE;;Negativ
EDIBLE;Positiv;
EDINBURGH;;
EDITION;;
EDITOR;;
EDITORIAL;;
EDUCATE;;
EDUCATED;Positiv;
EDUCATED;;
EDUCATION;Positiv;
EDUCATIONAL;Positiv;
EDUCATOR;;
EEC;;
EFFECT;;
EFFECT;;
EFFECT;;
EFFECT;;
EFFECT;;
EFFECT;;
EFFECTIVE;Positiv;
EFFECTIVENESS;Positiv;
EFFICACY;Positiv;
EFFICIENCY;Positiv;
EFFICIENT;Positiv;
EFFORT;;
EFTA;;
EGG;;
EGO;;
EGOTISTICAL;;Negativ
EGYPT;;
EIGHT;;
EIGHTEEN;;
EIGHTEENTH;;
EIGHTH;;
EIGHTH;;
EIGHTY;;
EITHER;;
EITHER;;
EITHER;;
EITHER;;
EL-SALVADOR;;
ELABORATE;Positiv;
ELABORATION;Positiv;
ELAPSE;;
ELAPSE;;
ELASTIC;;
ELASTICITY;;
ELATE;Positiv;
ELDER;;
ELDER;;
ELDERLY;;
ELDEST;;
ELECT;;
ELECT;;
ELECTION;;
ELECTOR;;
ELECTORAL;;
ELECTRIC;;
ELECTRICAL;;
ELECTRICITY;;
ELECTRON;;
ELECTRONIC;;
ELECTRONICS;;
ELEGANCE;Positiv;
ELEGANT;Positiv;
ELEMENT;;
ELEMENTAL;;
ELEMENTARY;;
ELEPHANT;;
ELEVATE;;
ELEVATE;;
ELEVATOR;;
ELEVEN;;
ELIGIBLE;;
ELIMINATE;;Negativ
ELIMINATION;;Negativ
ELITE;;
ELITISM;;
ELONGATED;;
ELOQUENT;Positiv;
ELSE;;
ELSE;;
ELSEWHERE;;
EMANCIPATION;;
EMASCULATE;;
EMBARK;;
EMBARRASS;;Negativ
EMBARRASSED;;
EMBARRASSMENT;;Negativ
EMBASSY;;
EMBELLISH;Positiv;
EMBITTER;;
EMBODY;;
EMBRACE;Positiv;
EMBRACE;Positiv;
EMERGE;;
EMERGE;;
EMERGENCY;;Negativ
EMINENCE;Positiv;
EMINENT;Positiv;
EMISSARY;;
EMOTION;;
EMOTIONAL;;
EMOTIONAL;;
EMPATHY;Positiv;
EMPEROR;;
EMPHASIS;;
EMPHASISE;;
EMPHASIZE;;
EMPHATIC;;
EMPIRE;;
EMPIRICAL;;
EMPLOY;;
EMPLOYEE;;
EMPLOYER;;
EMPLOYMENT;;
EMPOWER;Positiv;
EMPOWERMENT;Positiv;
EMPTY;;Negativ
EMPTY;;Negativ
ENABLE;Positiv;
ENACT;;
ENACTMENT;;
ENCHANT;Positiv;
ENCHANT;Positiv;
ENCHANTMENT;Positiv;
ENCLOSE;;
ENCLOSE;;
ENCOMPASS;;
ENCOUNTER;;
ENCOUNTER;;
ENCOURAGE;Positiv;
ENCOURAGE;Positiv;
ENCOURAGEMENT;Positiv;
ENCROACH;;Negativ
ENCROACHMENT;;Negativ
END;;
END;;
END;;
END;;
END;;
END;;
ENDANGER;;Negativ
ENDEAR;Positiv;
ENDEAVOR;;
ENDLESS;;
ENDORSE;Positiv;
ENDOW;Positiv;
ENDOWMENT;;
ENDURANCE;Positiv;
ENDURE;;
ENDURE;;
ENEMY;;Negativ
ENERGETIC;Positiv;
ENERGIZE;Positiv;
ENERGY;;
ENFORCE;;Negativ
ENFORCEMENT;;
ENFRANCHISEMENT;;
ENGAGE;;
ENGAGE;;
ENGAGE;;
ENGAGE;;
ENGAGE;Positiv;
ENGAGEMENT;;
ENGINE;;
ENGINEER;;
ENGLAND;;
ENGLISH;;
ENGULF;;Negativ
ENHANCE;Positiv;
ENHANCEMENT;Positiv;
ENJOY;Positiv;
ENJOYABLE;Positiv;
ENJOYMENT;Positiv;
ENLARGE;;
ENLARGE;;
ENLIGHTEN;Positiv;
ENLIGHTEN;Positiv;
ENLIGHTENMENT;Positiv;
ENLIST;;
ENLIST;;
ENLISTMENT;;
ENORMOUS;;
ENOUGH;;
ENOUGH;;
ENOUGH;;
ENOUGH;;
ENRAGE;;Negativ
ENRICH;Positiv;
ENRICHMENT;Positiv;
ENROLL;;
ENROLLMENT;;
ENROLMENT;;
ENSEMBLE;Positiv;
ENSLAVE;;Negativ
ENSURE;Positiv;
ENTAIL;;
ENTANGLE;;Negativ
ENTANGLEMENT;;Negativ
ENTER;;
ENTERPRISE;;
ENTERTAIN;Positiv;
ENTERTAIN;Positiv;
ENTERTAINMENT;Positiv;
ENTHUSIASM;Positiv;
ENTHUSIASTIC;Positiv;
ENTIRE;;
ENTITLE;;
ENTITY;;
ENTRANCE;;
ENTRANCE;;
ENTRANCE;;
ENTREAT;;Negativ
ENTREPRENEURIAL;Positiv;
ENTROPY;;
ENTRUST;Positiv;
ENTRY;;
ENUNCIATE;;
ENVIOUS;;Negativ
ENVIRONMENT;;
ENVIRONMENTAL;;
ENVISAGE;;
ENVISION;Positiv;
ENVOY;;
ENVY;;Negativ
EPIDEMIC;;Negativ
EPITHET;;Negativ
EQUAL;;
EQUAL;;
EQUAL;;
EQUAL;;
EQUALITY;Positiv;
EQUALIZATION;;
EQUATE;;
EQUATION;;
EQUILIBRIUM;;
EQUIP;;
EQUIPMENT;;
EQUITABLE;Positiv;
EQUITY;Positiv;
EQUIVALENT;;
EQUIVOCAL;;Negativ
ERA;;
ERADICATE;;Negativ
ERASE;;Negativ
ERECT;;
ERECT;;
ERODE;;Negativ
EROSION;;Negativ
ERR;;Negativ
ERRONEOUS;;Negativ
ERROR;;Negativ
ESCAPE;;
ESCAPE;;
ESCAPE;;
ESCORT;;
ESOTERIC;;Negativ
ESPECIALLY;;
ESPLANADE;;
ESSAY;;
ESSENCE;;
ESSENTIAL;Positiv;
ESSENTIAL;Positiv;
ESSENTIAL;;
ESTABLISH;Positiv;
ESTABLISH;Positiv;
ESTABLISHMENT;;
ESTATE;;
ESTEEM;Positiv;
ESTIMATE;;
ESTIMATE;;
ESTRANGE;;
ESTRANGED;;Negativ
ESTRANGEMENT;;
ETC;;
ETC.;;
ETERNAL;;
ETHICAL;Positiv;
ETHICS;Positiv;
ETHIOPIA;;
ETHNIC;;
ETHOS;;
ETIQUETTE;Positiv;
ETRANS;;
ETRANS;;
ETRANS;;
ETRANS;;
EURATOM;;
EUROPE;;
EUROPEAN;;
EVACUATE;;
EVACUATION;;
EVADE;;Negativ
EVALUATE;;
EVALUATION;;
EVANGELISM;;
EVASION;;Negativ
EVEN;;
EVEN;;
EVEN;;Negativ
EVEN;Positiv;
EVEN;Positiv;
EVENING;;
EVENT;;
EVENT;;
EVENT;;
EVENTUAL;;
EVER;;
EVER;;
EVER;;
EVERLASTING;Positiv;
EVERY;;
EVERYBODY;;
EVERYDAY;;
EVERYONE;;
EVERYTHING;;
EVERYWHERE;;
EVICT;;Negativ
EVIDENCE;;
EVIDENCE;;
EVIDENT;;
EVIDENTLY;;
EVIL;;Negativ
EVIL;;Negativ
EVOKE;;
EVOLUTION;;
EVOLUTIONARY;;
EVOLVE;;
EXACT;Positiv;
EXACT;Positiv;
EXACT;;
EXACT;;
EXAGGERATE;;
EXAGGERATION;;Negativ
EXALT;Positiv;
EXAM;;
EXAMINATION;;
EXAMINE;;
EXAMINER;;
EXAMPLE;;
EXASPERATE;;Negativ
EXASPERATION;;Negativ
EXCEED;;
EXCEL;Positiv;
EXCELLENCE;Positiv;
EXCELLENT;Positiv;
EXCEPT;;
EXCEPTION;;
EXCEPTION;;Negativ
EXCEPTIONAL;;
EXCERPT;;
EXCESS;;Negativ
EXCESSIVE;;Negativ
EXCHANGE;;
EXCHANGE;;
EXCHEQUER;;
EXCITE;Positiv;
EXCITE;Positiv;
EXCITED;;
EXCITED;Positiv;
EXCITEDNESS;Positiv;
EXCITEMENT;Positiv;
EXCLAIM;;
EXCLAMATION;;
EXCLUDE;;Negativ
EXCLUSION;;Negativ
EXCLUSIVE;;
EXCLUSIVENESS;;
EXCOMMUNICATION;;Negativ
EXCUSE;;
EXCUSE;;
EXECUTE;;Negativ
EXECUTION;;
EXECUTIVE;;
EXEMPLARY;;
EXEMPT;;Negativ
EXERCISE;;
EXERCISE;;
EXERT;;
EXERTION;Positiv;
EXHAUST;;Negativ
EXHAUSTION;;Negativ
EXHIBIT;;
EXHIBIT;;
EXHIBITION;;
EXHILARATION;Positiv;
EXIGENCY;;
EXILE;;Negativ
EXIST;;
EXIST;;
EXISTENCE;;
EXIT;;Negativ
EXOTIC;Positiv;
EXPAND;;
EXPAND;;
EXPANSE;;
EXPANSION;;
EXPECT;;
EXPECT;;
EXPECTATION;;
EXPEDIENCY;;
EXPEDIENT;;Negativ
EXPEDITE;;
EXPEDITION;;
EXPEL;;Negativ
EXPELL;;
EXPEND;;
EXPENDITURE;;
EXPENSE;;Negativ
EXPENSE;;Negativ
EXPENSIVE;;Negativ
EXPERIENCE;Positiv;
EXPERIENCE;;
EXPERIENCE;Positiv;
EXPERIENCER;;
EXPERIENTIAL;;
EXPERIMENT;;
EXPERIMENT;;
EXPERIMENTAL;;
EXPERIMENTER;;
EXPERT;Positiv;
EXPERT;Positiv;
EXPIRATION;;
EXPIRE;;
EXPLAIN;;
EXPLANATION;;
EXPLICIT;;
EXPLODE;;Negativ
EXPLOIT;;
EXPLOIT;;Negativ
EXPLORATION;;
EXPLORATORY;;
EXPLORE;;
EXPLORER;;
EXPLOSION;;Negativ
EXPLOSIVE;;Negativ
EXPORT;;
EXPORTATION;;
EXPORTER;;
EXPOSE;;Negativ
EXPRESS;;
EXPRESSION;;
EXPRESSION;;
EXPRESSIVE;;
EXPULSION;;
EXQUISITE;Positiv;
EXTEND;;
EXTEND;;
EXTEND;;
EXTENSION;;
EXTENSIVE;;
EXTENT;;
EXTERMINATE;;Negativ
EXTERMINATION;;Negativ
EXTERNAL;;
EXTINCT;;Negativ
EXTINGUISH;;Negativ
EXTOL;Positiv;
EXTRA;;
EXTRAORDINARY;Positiv;
EXTRAPOLATE;;
EXTRAPOLATION;;
EXTRAVAGANCE;Positiv;
EXTRAVAGANT;;Negativ
EXTREME;;
EXTREME;;
EXTREME;;
EXUBERANCE;Positiv;
EXUBERANT;Positiv;
EXULT;Positiv;
EXULTATION;Positiv;
EYE;;
EYE;;
EYE;Positiv;
EYE;;
EYE;;
EYE;;
EYEBROW;;
EYELID;;
FABRIC;;
FABRICATE;;Negativ
FABRICATION;;Negativ
FABULOUS;Positiv;
FACE;;
FACE;;
FACE;;
FACE;;
FACE;;
FACIAL;;
FACILITATE;Positiv;
FACILITY;;
FACT;;
FACT;;
FACT;;
FACTION;;
FACTOR;;
FACTORY;;
FACTUAL;Positiv;
FACULTY;;
FACULTY;;
FADE;;
FADE;;
FAIL;;Negativ
FAIL;;Negativ
FAIL;;Negativ
FAIL;;Negativ
FAILURE;;Negativ
FAINT;;Negativ
FAIR;Positiv;
FAIR;;
FAIR;;
FAIR;Positiv;
FAIR;Positiv;
FAIRNESS;Positiv;
FAITH;Positiv;
FAITH;Positiv;
FAITHFUL;Positiv;
FAITHFULNESS;Positiv;
FAKE;;Negativ
FALL;;
FALL;;
FALL;;
FALL;;
FALL;;
FALL;;
FALL;;Negativ
FALL;;
FALL;;
FALLACY;;Negativ
FALLEN;;
FALLOUT;;Negativ
ONWAAR;;Negativ
FALSEHOOD;;Negativ
FALTER;;Negativ
FAME;Positiv;
FAMILIAR;Positiv;
FAMILIARITY;Positiv;
FAMILIARIZE;Positiv;
FAMILY;;
FAMINE;;Negativ
FAMISHED;;Negativ
FAMOUS;Positiv;
FAN;;
FAN;;
FAN;;
FANATIC;;Negativ
FANATICAL;;Negativ
FANCY;Positiv;
FANTASTIC;Positiv;
FANTASY;Positiv;
FAR;;
FAR;;
FAR;;
FAR;;
FAR-REACHING;;
FARCE;;Negativ
FARE;;
FARE;;
FAREWELL;;
FARM;;
FARM;;
FARM;;
FARMER;;
FARSIGHTED;Positiv;
FARTHER;;
FASCINATE;;
FASCINATE;;
FASCINATION;Positiv;
FASCIST;;Negativ
FASHION;;
FASHIONABLE;Positiv;
FAST;;
FAST;;
FAST;;
FAST;;
FAST;;
FAST;;
FASTEN;;
FAT;;Negativ
FAT;;Negativ
FAT;;Negativ
FATAL;;Negativ
FATALISTIC;;Negativ
FATE;;
FATHER;;
FATHOM;;
FATHOM;;
FATIGUE;;Negativ
FAULT;;Negativ
FAVOR;Positiv;
FAVOR;Positiv;
FAVOR;Positiv;
FAVOR;Positiv;
FAVOR;Positiv;
FAVORABLE;Positiv;
FAVORITE;Positiv;
FAVOUR;;
FAVOURABLE;;
FAVOURITE;;
FEAR;;Negativ
FEAR;;Negativ
FEAR;;Negativ
FEARFUL;;Negativ
FEARLESS;Positiv;
FEARSOME;;Negativ
FEASIBLE;Positiv;
FEAST;Positiv;
FEAST;Positiv;
FEATHER;;
FEATHER;;
FEATHER;;
FEATURE;;
FEATURE;;
FEBRUARY;;
FED;;
FED;;Negativ
FEDERAL;;
FEDERATE;;
FEDERATION;;
FEE;;
FEEBLE;;Negativ
FEED;;
FEED;;
FEED;;
FEED;;
FEEL;;
FEEL;;
FEEL;;
FEELER;;
FEET;;
FEET;;
FEIGN;;Negativ
FEINT;;Negativ
FELL;;
FELL;;
FELL;;
FELL;;
FELL;;
FELL;;
FELLOW;;
FELLOW;Positiv;
FELLOWSHIP;Positiv;
FELT;;
FEMALE;;
FEMININE;;
FENCE;;
FENCE;;
FENCE;;
FEROCIOUS;;Negativ
FEROCITY;;Negativ
FERTILE;Positiv;
FERTILISER;;
FERTILIZER;;
FERVENT;Positiv;
FERVENTLY;;
FERVOR;Positiv;
FESTIVAL;Positiv;
FESTIVE;Positiv;
FESTIVITY;Positiv;
FETCH;;
FEUD;;Negativ
FEUDAL;;Negativ
FEUDALISM;;
FEVER;;Negativ
FEVERISH;;Negativ
FEW;;
FEW;;
FEW;;
FEW;;
FEW;;
FIASCO;;Negativ
FIBER;;
FIBERGLAS;;
FIBRE;;
FIBREGLASS;;
FICKLE;;Negativ
FICTION;;
FIDELITY;Positiv;
FIDGET;;Negativ
FIELD;;
FIELD;;
FIEND;;Negativ
FIERCE;;Negativ
FIERY;Positiv;
FIFTEEN;;
FIFTEENTH;;
FIFTH;;
FIFTIETH;;
FIFTY;;
FIG;;
FIGHT;;Negativ
FIGHT;;Negativ
FIGHT;;Negativ
FIGHT;;
FIGHTER;;Negativ
FIGURE;;
