Word;Polarity
HORRIFY;-1
HORROR;-1
HOSTILE;-1
HOSTILITY;-1
HOT;-1
HUMILIATE;-1
HUMILIATION;-1
HUNG;-1
HUNGER;-1
HUNGRY;-1
HUNT;-1
HUNT;-1
HUNT;-1
HUNTER;-1
HURT;-1
HURT;-1
HURTFUL;-1
HUSTLE;-1
HUSTLER;-1
HYPOCRISY;-1
HYPOCRITE;-1
HYSTERIA;-1
HYSTERICAL;-1
IDIOT;-1
IDIOTIC;-1
IDLENESS;-1
IGNOBLE;-1
IGNORANCE;-1
IGNORANT;-1
ILL;-1
ILL;-1
ILL;-1
ILL;-1
ILLEGAL;-1
ILLEGALITY;-1
ILLITERATE;-1
ILLNESS;-1
ILLOGICAL;-1
IMMATURE;-1
IMMOBILITY;-1
IMMORAL;-1
IMMORALITY;-1
IMMOVABLE;-1
IMPAIR;-1
IMPASSE;-1
IMPATIENCE;-1
IMPATIENT;-1
IMPEDE;-1
IMPEDIMENT;-1
IMPERFECT;-1
IMPERSONAL;-1
IMPETUOUS;-1
IMPLICATE;-1
IMPLORE;-1
IMPOSE;-1
IMPRECISION;-1
IMPRISON;-1
IMPRISONMENT;-1
IMPROPER;-1
IMPULSIVE;-1
IMPURE;-1
IMPURITY;-1
INABILITY;-1
INACCESSIBLE;-1
INACCURACY;-1
INADEQUATE;-1
INANE;-1
INCAPABLE;-1
INCESSANT;-1
INCOMPATIBILITY;-1
INCOMPATIBLE;-1
INCOMPETENCE;-1
INCOMPETENT;-1
INCONSISTENCY;-1
INCONVENIENT;-1
INCORRECT;-1
INCREDIBLE;-1
INCURABLE;-1
INDECENT;-1
INDEFINITE;-1
INDETERMINABLE;-1
INDETERMINATE;-1
INDICTMENT;-1
INDIFFERENCE;-1
INDIFFERENT;-1
INDIGNATION;-1
INDULGE;-1
INEFFECTIVE;-1
INEFFECTIVENESS;-1
INEFFECTUAL;-1
INEFFECTUALNESS;-1
INEFFICIENCY;-1
INEQUALITY;-1
INEXACT;-1
INEXPLICABLE;-1
INFAMOUS;-1
INFECT;-1
INFECTION;-1
INFERIOR;-1
INFERIORITY;-1
INFEST;-1
INFILTRATION;-1
INFLAME;-1
INFLATION;-1
INFLICT;-1
INFRACTION;-1
INFRINGEMENT;-1
INFURIATE;-1
INGRATITUDE;-1
INHIBIT;-1
INHIBITION;-1
INHUMANE;-1
INJUNCTION;-1
INJURE;-1
INJURIOUS;-1
INJURY;-1
INSANE;-1
INSECURE;-1
INSECURITY;-1
INSENSIBLE;-1
INSIDIOUS;-1
INSIGNIFICANT;-1
INSINUATE;-1
INSOLENCE;-1
INSOLENT;-1
INSTABILITY;-1
INSTABLE;-1
INSUFFICIENCY;-1
INSUFFICIENT;-1
INSULT;-1
INTERFERE;-1
INTERFERENCE;-1
INTERRUPT;-1
INTERRUPTION;-1
INTERVENTION;-1
INTIMIDATE;-1
INTOLERABLE;-1
INTOXICATE;-1
INTRUDE;-1
INTRUDER;-1
INTRUSION;-1
INUNDATE;-1
INUNDATED;-1
INVADE;-1
INVALID;-1
INVISIBLE;-1
INVOLUNTARY;-1
INVOLVE;-1
IRK;-1
IRON;-1
IRON;-1
IRONIC;-1
IRONY;-1
IRRATIONAL;-1
IRREGULAR;-1
IRREGULARITY;-1
IRRESPONSIBLE;-1
IRRITABLE;-1
IRRITATION;-1
ISOLATE;-1
ISOLATE;-1
JAIL;-1
JAIL;-1
JAR;-1
JEER;-1
JEOPARDIZE;-1
JEOPARDY;-1
JERK;-1
JERK;-1
JITTERY;-1
JOBLESS;-1
JUMPY;-1
JUNK;-1
KICK;-1
KICK;-1
KICK;-1
KIDNAP;-1
KILL;-1
KILL;-1
KILLER;-1
KNIFE;-1
KNOCK;-1
KNOCK;-1
KNOCK;-1
LACK;-1
LACK;-1
LACK;-1
LAG;-1
LAID;-1
LAME;-1
LAMENT;-1
LAMENTABLE;-1
LANGUISH;-1
LAPSE;-1
LAUGH;-1
LAWLESS;-1
LAY;-1
LAZILY;-1
LAZY;-1
LEAK;-1
LEAKAGE;-1
LET;-1
LIABILITY;-1
LIABLE;-1
LIAR;-1
LIE;-1
LIE;-1
LIFELESS;-1
LIMIT;-1
LIMIT;-1
LIMIT;-1
LIMITATION;-1
LIMP;-1
LIQUIDATE;-1
LIQUIDATION;-1
LITTER;-1
LOAD;-1
LONE;-1
LONELINESS;-1
LONELY;-1
LONER;-1
LONESOME;-1
LOOM;-1
LOSE;-1
LOSE;-1
LOSER;-1
LOSS;-1
LOST;-1
LOST;-1
LOST;-1
LOST;-1
LOVELESS;-1
LOW;-1
LOW;-1
LOWER;-1
LOWLY;-1
LUDICROUS;-1
LULL;-1
LUNATIC;-1
LURE;-1
LURK;-1
LYING;-1
LYING;-1
MAD;-1
MAD;-1
MADMAN;-1
MADNESS;-1
MAKE;-1
MALADJUSTED;-1
MALADJUSTMENT;-1
MALADY;-1
MALICE;-1
MALICIOUS;-1
MALIGNANT;-1
MANGLE;-1
MANIPULATE;-1
MANIPULATION;-1
MANSLAUGHTER;-1
MAR;-1
MAR;-1
MARGINAL;-1
MASSACRE;-1
MATTER;-1
MEAGER;-1
MEAN;-1
MEANINGLESS;-1
MEDDLE;-1
MEDIOCRE;-1
MEEK;-1
MELANCHOLY;-1
MELODRAMATIC;-1
MENACE;-1
MENIAL;-1
MERCILESS;-1
MESS;-1
MESS;-1
MIND;-1
MINE;-1
MISBEHAVE;-1
MISBEHAVIOR;-1
MISCHIEF;-1
MISCHIEVOUS;-1
MISER;-1
MISERABLE;-1
MISERY;-1
MISFORTUNE;-1
MISHANDLE;-1
MISHAP;-1
MISINFORM;-1
MISINFORMED;-1
MISLEAD;-1
MISREPRESENT;-1
MISS;-1
MISTAKE;-1
MISTAKE;-1
MISTAKE;-1
MISTAKEN;-1
MISTRUST;-1
MISUNDERSTAND;-1
MISUNDERSTANDING;-1
MISUNDERSTOOD;-1
MISUSE;-1
MIX;-1
MOAN;-1
MOCK;-1
MOCKERY;-1
MOLEST;-1
MONOTONOUS;-1
MONOTONY;-1
MONSTER;-1
MONSTROUS;-1
MOODY;-1
MORTIFY;-1
MOTIONLESS;-1
MOTLEY;-1
MOURN;-1
MOURN;-1
MOURNER;-1
MUDDLE;-1
MUDDY;-1
MUMBLE;-1
MUNDANE;-1
MURDER;-1
MURDER;-1
MURDEROUS;-1
MURKY;-1
MUTTER;-1
MYSELF>;-1
NAG;-1
NAIVE;-1
NASTY;-1
NAUGHTY;-1
NEBULOUS;-1
NEED;-1
NEED;-1
NEED;-1
NEEDLE;-1
NEEDY;-1
NEGATE;-1
NEGATION;-1
NEGATIVE;-1
NEGLECT;-1
NEGLECT;-1
NEGLIGENCE;-1
NEGLIGENT;-1
NERVOUS;-1
NERVOUSNESS;-1
NEUROTIC;-1
NEUTRALIZE;-1
NIGHTMARE;-1
NIX;-1
NOISE;-1
NONCHALANT;-1
NONSENSE;-1
NOSEY;-1
NOTORIOUS;-1
NOVICE;-1
NUISANCE;-1
NULLIFICATION;-1
NULLIFY;-1
NUMB;-1
NUTS;-1
OBJECT;-1
OBJECTION;-1
OBLIQUE;-1
OBLITERATE;-1
OBNOXIOUS;-1
OBSCURE;-1
OBSOLETE;-1
OBSTACLE;-1
OBSTINATE;-1
OBSTRUCT;-1
OBSTRUCTION;-1
ODD;-1
ODDITY;-1
OFFEND;-1
OFFENDER;-1
OFFENSIVE;-1
OMINOUS;-1
OMISSION;-1
OMIT;-1
OPINIONATED;-1
OPPONENT;-1
OPPOSE;-1
OPPOSE;-1
OPPOSE;-1
OPPOSITION;-1
OPPRESS;-1
OPPRESSION;-1
OPPRESSIVE;-1
ORDEAL;-1
ORDER;-1
ORPHAN;-1
OSTRACIZE;-1
OUST;-1
OUTBREAK;-1
OUTBURST;-1
OUTCAST;-1
OUTCRY;-1
OUTLAW;-1
OUTRAGE;-1
OUTRAGEOUS;-1
OUTSIDER;-1
OVERBEARING;-1
OVERFLOW;-1
OVERLOOK;-1
OVERPOWER;-1
OVERRUN;-1
OVERSIGHT;-1
OVERTHROW;-1
OVERTURN;-1
OVERWHELMING;-1
OVERWORKED;-1
OWE;-1
PAIN;-1
PAINFUL;-1
PALTRY;-1
PANDEMONIUM;-1
PANIC;-1
PARALYSIS;-1
PARALYZED;-1
PARANOID;-1
PARASITE;-1
PARTICULAR;-1
PARTITION;-1
PASS;-1
PASS_;-1
PASS_;-1
PASSE;-1
PATHETIC;-1
PATRONIZE;-1
PECULIAR;-1
PERIL;-1
PERILOUS;-1
PERISH;-1
PERPLEX;-1
PERPLEXITY;-1
PERSECUTE;-1
PERSECUTION;-1
PERTURB;-1
PERVERSE;-1
PERVERT;-1
PESSIMISM;-1
PESSIMISTIC;-1
PEST;-1
PETTY;-1
PHOBIA;-1
PICK;-1
PIECE;-1
PINCH;-1
PINCH;-1
PITIFUL;-1
PITILESS;-1
PLAGUE;-1
PLAGUE;-1
PLAINTIFF;-1
PLIGHT;-1
PLOD;-1
PLOT;-1
POINT;-1
POINTLESS;-1
POISON;-1
POISONOUS;-1
POLLUTE;-1
POLLUTION;-1
POMPOUS;-1
POOR;-1
POOR;-1
POOR;-1
POOR;-1
POOR;-1
POOR;-1
POUND;-1
POUT;-1
POVERTY;-1
POWERLESS;-1
PRECARIOUS;-1
PRECIPITATE;-1
PREDICAMENT;-1
PREJUDICE;-1
PREJUDICIAL;-1
PREPOSTEROUS;-1
PRESS;-1
PRESUMPTUOUS;-1
PRETEND;-1
PRETENSE;-1
PRETENTIOUS;-1
PRISON;-1
PRISON;-1
PRISONER;-1
PROBLEM;-1
PROCRASTINATE;-1
PROCRASTINATION;-1
PROD;-1
PROHIBIT;-1
PROHIBITION;-1
PROHIBITIVE;-1
PROPAGANDA;-1
PROSECUTION;-1
PROTEST;-1
PROTEST;-1
PROVOCATION;-1
PROVOKE;-1
PROWL;-1
PRY;-1
PUNCH;-1
PUNISH;-1
PUNY;-1
PUSH;-1
PUSH;-1
PUSH;-1
PUZZLEMENT;-1
QUALM;-1
QUANDARY;-1
QUARREL;-1
QUARREL;-1
QUARRELSOME;-1
QUEER;-1
QUESTIONABLE;-1
QUIBBLE;-1
QUIT;-1
QUITTER;-1
RACE;-1
RADICAL;-1
RAGE;-1
RAID;-1
RAISE;-1
RAMBLE;-1
RAMPANT;-1
RASCAL;-1
RASH;-1
RAT;-1
RATION;-1
RATTLE;-1
RAVAGE;-1
REACTIONARY;-1
REACTIVE;-1
REBEL;-1
REBEL;-1
REBELLION;-1
REBELLIOUS;-1
REBUFF;-1
REBUKE;-1
REBUT;-1
RECALCITRANT;-1
RECEDE;-1
RECESSION;-1
RECKLESS;-1
RECKLESSNESS;-1
RECOIL;-1
REDUNDANCY;-1
REDUNDANT;-1
REFRAIN;-1
REFUGEE;-1
REFUSAL;-1
REFUSE;-1
REGARDLESS;-1
REGRESS;-1
REGRESSION;-1
REGRET;-1
REGRET;-1
REGRETTABLE;-1
REJECT;-1
REJECTION;-1
RELAPSE;-1
RELUCTANT;-1
REMORSE;-1
RENOUNCE;-1
RENUNCIATION;-1
REPEAL;-1
REPREHENSIBLE;-1
REPRESS;-1
REPROACH;-1
REPUDIATE;-1
REPUGNANT;-1
REPULSE;-1
REPULSIVE;-1
RESENT;-1
RESENTFUL;-1
RESENTMENT;-1
RESIGNATION;-1
RESTLESS;-1
RESTLESSNESS;-1
RESTRICT;-1
RESTRICT;-1
RESTRICT;-1
RESTRICTION;-1
RETALIATE;-1
RETARD;-1
RETIRE;-1
RETREAT;-1
RETREAT;-1
REVENGE;-1
REVERT;-1
REVOKE;-1
REVOLT;-1
REVOLUTION;-1
RID;-1
RIDE;-1
RIDICULE;-1
RIDICULE;-1
RIDICULOUS;-1
RIGID;-1
RIGOR;-1
RIGOROUS;-1
RIP;-1
RIP;-1
RISKY;-1
RIVAL;-1
RIVAL;-1
RIVALRY;-1
ROBBER;-1
ROBBERY;-1
ROGUE;-1
ROOT;-1
ROT;-1
ROTTEN;-1
ROUGH;-1
ROUGHNESS;-1
ROUNDABOUT;-1
RUBBISH;-1
RUDE;-1
RUE;-1
RUFFIAN;-1
RUIN;-1
RUIN;-1
RUIN;-1
RUIN;-1
RUINOUS;-1
RUMOR;-1
RUMPLE;-1
RUN;-1
RUN;-1
RUNAWAY;-1
RUPTURE;-1
RUPTURE;-1
RUSTY;-1
RUTHLESS;-1
RUTHLESSNESS;-1
SABOTAGE;-1
SAD;-1
SADNESS;-1
SAG;-1
SANK;-1
SAP;-1
SARCASM;-1
SARCASTIC;-1
SAVAGE;-1
SCALD;-1
SCANDAL;-1
SCANDALOUS;-1
SCAPEGOAT;-1
SCAR;-1
SCARCITY;-1
SCARE;-1
SCARE;-1
SCARED;-1
SCARED;-1
SCARY;-1
SCHEME;-1
SCHEME;-1
SCOFF;-1
SCOLD;-1
SCOLD;-1
SCORCH;-1
SCORN;-1
SCORNFUL;-1
SCOUNDREL;-1
SCOWL;-1
SCRAPE;-1
SCREAM;-1
SCREAM;-1
SCREECH;-1
SCREECH;-1
SCREW;-1
SCRUTINIZE;-1
SCUFFLE;-1
SCUM;-1
SECEDE;-1
SECESSION;-1
SECRECY;-1
SECRET;-1
SEDENTARY;-1
SEETHE;-1
SEGREGATION;-1
SEIZE;-1
SELFISH;-1
SELFISHNESS;-1
SENILE;-1
SENSELESS;-1
SENTENCE;-1
SEQUESTER;-1
SERVE;-1
SERVICE;-1
SERVITUDE;-1
SEVER;-1
SEVERE;-1
SEVERITY;-1
SHABBY;-1
SHADOW;-1
SHADY;-1
SHAGGY;-1
SHAKE;-1
SHALLOW;-1
SHAME;-1
SHAMEFUL;-1
SHAMELESS;-1
SHARK;-1
SHELL;-1
SHELL;-1
SHIPWRECK;-1
SHIRK;-1
SHIVER;-1
SHOCK;-1
SHOCK;-1
SHOCK;-1
SHOCK;-1
SHOCK;-1
SHODDY;-1
SHOOT;-1
SHOOT;-1
SHOOT;-1
SHORT;-1
SHORTAGE;-1
SHORTCOMING;-1
SHORTSIGHTED;-1
SHOT;-1
SHOVE;-1
SHOW;-1
SHRED;-1
SHREW;-1
SHRIEK;-1
SHRILL;-1
SHRIVEL;-1
SHROUD;-1
SHRUG;-1
SHRUG;-1
SHUN;-1
SHYNESS;-1
SICK;-1
SICK;-1
SICK;-1
SICK;-1
SICKLY;-1
SICKNESS;-1
SIEGE;-1
SILLY;-1
SIMPLISTIC;-1
SIN;-1
SIN;-1
SINFUL;-1
SINISTER;-1
SKEPTICAL;-1
SKETCHY;-1
SKIRMISH;-1
SKULK;-1
SLAM;-1
SLANDER;-1
SLANDERER;-1
SLANDEROUS;-1
SLAP;-1
SLASH;-1
SLAUGHTER;-1
SLAYER;-1
SLEAZY;-1
SLEEPLESS;-1
SLIGHT;-1
SLIGHT;-1
SLIGHT;-1
SLIGHT;-1
SLIME;-1
SLOPPY;-1
SLOTH;-1
SLOTHFUL;-1
SLUG;-1
SLUGGISH;-1
SLUMP;-1
SLY;-1
SMACK;-1
SMASH;-1
SMASH;-1
SMEAR;-1
SMOTHER;-1
SMUGGLE;-1
SNARE;-1
SNARL;-1
SNATCH;-1
SNEAK;-1
SNEER;-1
SNORE;-1
SOB;-1
SOMBER;-1
SORE;-1
SORENESS;-1
SORROW;-1
SORROWFUL;-1
SORRY;-1
SORRY;-1
SORT;-1
SOUR;-1
SPANK;-1
SPEAR;-1
SPILL;-1
SPINSTER;-1
SPITE;-1
SPITEFUL;-1
SPLIT;-1
SPOIL;-1
SPOT;-1
SPRAIN;-1
SPUTTER;-1
SQUANDER;-1
STAB;-1
STAGNANT;-1
STAIN;-1
STALE;-1
STALEMATE;-1
STAMMER;-1
STAMP;-1
STANDSTILL;-1
STARK;-1
STARTLE;-1
STARVATION;-1
STARVE;-1
STATIC;-1
STEAL;-1
STEAL;-1
STERN;-1
STICK;-1
STIFLE;-1
STIGMA;-1
STING;-1
STINK;-1
STOLE;-1
STOLEN;-1
STOLEN;-1
STORM;-1
STORMY;-1
STRAGGLE;-1
STRAGGLER;-1
STRAIN;-1
STRAIN;-1
STRANGLE;-1
STRAY;-1
STRESS;-1
STRESS;-1
STRICKEN;-1
STRICT;-1
STRICT;-1
STRICT;-1
STRIFE;-1
STRIKE;-1
STRIKE;-1
STRINGENT;-1
STRUCK;-1
STRUGGLE;-1
STRUGGLE;-1
STRUGGLE;-1
STUBBORN;-1
STUBBORNLY;-1
STUBBORNNESS;-1
STUDY;-1
STUFFY;-1
STUNT;-1
STUPID;-1
STUPID;-1
STUPID;-1
STUPIDITY;-1
STUPOR;-1
SUBJECTION;-1
SUBJUGATE;-1
SUBJUGATION;-1
SUBMISSIVE;-1
SUBSERVIENCE;-1
SUBSIDE;-1
SUBSTITUTION;-1
SUBTRACT;-1
SUBVERSION;-1
SUBVERT;-1
SUCCUMB;-1
SUCKER;-1
SUFFER;-1
SUFFER;-1
SUFFERER;-1
SUFFOCATE;-1
SULLEN;-1
SUNDER;-1
SUPERFICIAL;-1
SUPERFICIALITY;-1
SUPERFLUOUS;-1
SUPERSTITION;-1
SUPERSTITIOUS;-1
SUPPRESS;-1
SUPPRESSION;-1
SUSCEPTIBLE;-1
SUSPECT;-1
SUSPECT;-1
SUSPEND;-1
SUSPENSION;-1
SUSPICION;-1
SUSPICIOUS;-1
SWEAR;-1
SWORE;-1
SYMPTOM;-1
TABOO;-1
TAINT;-1
TAMPER;-1
TANTRUM;-1
TARDY;-1
TARIFF;-1
TATTER;-1
TAUNT;-1
TAUNT;-1
TAX;-1
TEAR;-1
TEAR;-1
TEASE;-1
TEDIOUS;-1
TEMPER;-1
TEMPER;-1
TEMPEST;-1
TEMPORARILY;-1
TEMPTATION;-1
TENSE;-1
TENSION;-1
TERRIBLE;-1
TERRIFY;-1
TERROR;-1
TERRORISM;-1
TERRORIZE;-1
THEFT;-1
THIEF;-1
THIRST;-1
THIRSTY;-1
THORNY;-1
THOUGHTLESS;-1
THRASH;-1
THREAT;-1
THREATEN;-1
THROW;-1
THROW;-1
THUD;-1
THWART;-1
TIMIDITY;-1
TIRE;-1
TIRE;-1
TIRE;-1
TIRED;-1
TIRED;-1
TIRED;-1
TIRED;-1
TIRESOME;-1
TOIL;-1
TOLERABLE;-1
TOO;-1
TOPPLE;-1
TORMENT;-1
TORRENT;-1
TORTUROUS;-1
TOUCHY;-1
TRAGEDY;-1
TRAGIC;-1
TRAITOR;-1
TRAMP;-1
TRAMPLE;-1
TRANSGRESS;-1
TRAP;-1
TRAP;-1
TRAUMA;-1
TRAUMATIC;-1
TREACHEROUS;-1
TREACHERY;-1
TREASON;-1
TREASONOUS;-1
TRESPASS;-1
TRICK;-1
TRICK;-1
TRIVIAL;-1
TROUBLE;-1
TROUBLE;-1
TROUBLE;-1
TROUBLE;-1
TROUBLESOME;-1
TRUANT;-1
TRUDGE;-1
TRY;-1
TRY;-1
TURBULENT;-1
TURMOIL;-1
TURN;-1
TURN;-1
TWITCH;-1
TYRANNY;-1
UGLY;-1
ULTIMATUM;-1
UNACCUSTOMED;-1
UNARM;-1
UNATTRACTIVE;-1
UNAUTHENTIC;-1
UNAVOIDABLE;-1
UNBEARABLE;-1
UNBELIEVABLE;-1
UNCIVIL;-1
UNCLEAN;-1
UNCLEAR;-1
UNCOMFORTABLE;-1
UNCOUTH;-1
UNDEPENDABILITY;-1
UNDEPENDABLE;-1
UNDERMINE;-1
UNDERWORLD;-1
UNDESIRABLE;-1
UNDID;-1
UNDIGNIFIED;-1
UNDO;-1
UNDONE;-1
UNDUE;-1
UNEASINESS;-1
UNEASY;-1
UNECONOMICAL;-1
UNEMPLOYED;-1
UNEQUAL;-1
UNEVEN;-1
UNEXPECTEDLY;-1
UNFAIR;-1
UNFAITHFUL;-1
UNFAMILIAR;-1
UNFAVORABLE;-1
UNFEELING;-1
UNFIT;-1
UNFORESEEN;-1
UNFORTUNATE;-1
UNFORTUNATE;-1
UNFORTUNATE;-1
UNFRIENDLY;-1
UNGRATEFUL;-1
UNGUARDED;-1
UNHAPPINESS;-1
UNHAPPY;-1
UNHEALTHY;-1
UNIMPORTANT;-1
UNINFORMED;-1
UNJUST;-1
UNJUSTIFIED;-1
UNKIND;-1
UNLAWFUL;-1
UNLUCKY;-1
UNMOVED;-1
UNNATURAL;-1
UNNECESSARY;-1
UNNERVE;-1
UNNOTICED;-1
UNOBSERVED;-1
UNPLEASANT;-1
UNPOPULAR;-1
UNPROFITABLE;-1
UNQUALIFIED;-1
UNREASONABLE;-1
UNRELIABILITY;-1
UNRELIABLE;-1
UNREST;-1
UNRULY;-1
UNSAFE;-1
UNSATISFACTORY;-1
UNSCRUPULOUS;-1
UNSEEN;-1
UNSETTLING;-1
UNSOUND;-1
UNSPEAKABLE;-1
UNSTABLE;-1
UNSTEADINESS;-1
UNSTEADY;-1
UNSUCCESSFUL;-1
UNTIMELY;-1
UNTRAINED;-1
UNTRUE;-1
UNTRUSTWORTHY;-1
UNTRUTH;-1
UNWILLING;-1
UNWILLINGNESS;-1
UNWISE;-1
UNWORTHY;-1
UPHEAVAL;-1
UPRISING;-1
UPROAR;-1
UPROOT;-1
UPSET;-1
UPSET;-1
UPSET;-1
UPSET;-1
UPSET;-1
USELESS;-1
USURP;-1
UTTERANCE;-1
VAGABOND;-1
VAGRANT;-1
VAGUE;-1
VAGUENESS;-1
VAIN;-1
VANISH;-1
VANITY;-1
VEHEMENT;-1
VENGEANCE;-1
VENOM;-1
VENOMOUS;-1
VETO;-1
VEX;-1
VEXATION;-1
VEXING;-1
VICE;-1
VICIOUS;-1
VIE;-1
VILE;-1
VILLAIN;-1
VIOLATE;-1
VIOLATION;-1
VIOLENCE;-1
VIOLENT;-1
VIPER;-1
VOID;-1
VOLATILE;-1
VOLATILITY;-1
VOMIT;-1
VULGAR;-1
WAIL;-1
WAIT;-1
WALLOW;-1
WANE;-1
WANTON;-1
WAR;-1
WARFARE;-1
WARLIKE;-1
WARP;-1
WARY;-1
WASTE;-1
WASTE;-1
WASTEFUL;-1
WASTEFULNESS;-1
WAYWARD;-1
WEAKEN;-1
WEAR;-1
WEARINESS;-1
WEARISOME;-1
WEE;-1
WEED;-1
WEEP;-1
WEIRD;-1
WENCH;-1
WHACK;-1
WHIMPER;-1
WHINE;-1
WHIP;-1
WHIP;-1
WHIP;-1
WICKED;-1
WICKEDNESS;-1
WILD;-1
WILD;-1
WILD;-1
WILD;-1
WILT;-1
WILY;-1
WINCE;-1
WITCHCRAFT;-1
WITHHELD;-1
WITHHOLD;-1
WOE;-1
WOEFUL;-1
WORN;-1
WORN;-1
WORRIER;-1
WORRY;-1
WORRY;-1
WORRY;-1
WORRY;-1
WORRY;-1
WORSE;-1
WORSEN;-1
WORST;-1
WORTHLESS;-1
WOUND;-1
WOUND;-1
WOUND;-1
WRATH;-1
WRECK;-1
WRESTLE;-1
WRETCH;-1
WRETCHEDNESS;-1
WRINKLE;-1
WRITHE;-1
WRONG;-1
WRONG;-1
WRONGFUL;-1
WROUGHT;-1
YAWN;-1
YEARN;-1
YELP;-1
