Word;Polarity;Retranslation
SENSÉE;1;SENSIBLE
SENSIBLES;1;SENSITIVE
SENSIBILITÉ;1;SENSITIVITY
SEREIN;1;SERENE
SÉRIEUX;1;Are you serious
GRAVITÉ;1;GRAVITY
SETTLE;1;SETTLE
Partager;1;Share
Partager;1;Share
Partager;1;Share
ABRI;1;SHELTER
ABRI;1;SHELTER
BOUCLIER;1;SHIELD
BRILLANT;1;BRILLIANT
PERSPICACE;1;INSIGHTFUL
PERSPICACITÉ;1;INSIGHT
SIGNIFICATION;1;MEANING
IMPORTANT;1;IMPORTANT
SIGNIFIENT;1;MEAN
SIMPLICITÉ;1;SIMPLICITY
SIMPLIFIER;1;SIMPLIFY
SIMPLIFIER;1;SIMPLIFY
SINCÈRE;1;SINCERE
SINCÉRITÉ;1;SINCERITY
SKILL;1;SKILL
SKILL;1;SKILL
HABILE;1;CLEVER
LIGNES ÉPURÉES;1;CLEAN LINES
SMART;1;SMART
SMART;1;SMART
SMART;1;SMART
SMILE;1;SMILE
SMILE;1;SMILE
SMILE;1;SMILE
SMILE;1;SMILE
FRAPPÉS;1;HIT
SOBRE;1;SOBER
SOCIABLE;1;SOCIABLE
DOUCEUR;1;SWEETNESS
SOLACE;1;SOLACE
SOLUTION;1;SOLUTION
APAISER;1;SOOTHE
SOPHISTIQUÉS;1;SOPHISTICATED
RECHERCHÉ;1;SEARCH
SON;1;SOUND
SON;1;SOUND
SOLIDITÉ;1;STRENGTH
DE RECHANGE;1;SPARE
SPARKLE;1;SPARKLE
SPÉCIAL;1;SPECIAL
SPECTACULAIRE;1;SPECTACULAR
RAPIDEMENT;1;QUICKLY
SPLENDIDE;1;SPLENDID
SPLENDOR;1;SPLENDOR
SANS TACHE;1;WITHOUT STAIN
UNE LÉGÈRE ACIDITÉ;1;A SLIGHT ACIDITY
CARRÉMENT;1;DOWNRIGHT
STABILITÉ;1;STABILITY
STABILISER;1;STABILIZE
TESTING;1;TESTING
STAND;1;STAND
NORMALISER LES;1;STANDARDIZE THE
STAPLE;1;STAPLE
MAJESTUEUX;1;MAJESTIC
SCULPTURALE;1;SCULPTURAL
ARDENT;1;ARDENT
ÉTANCHÉITÉ;1;SEALING
INÉBRANLABLE;1;UNWAVERING
CONSTANCE;1;CONSTANCE
CONSTANCE;1;CONSTANCE
STABLE;1;STABLE
STIMULER LA;1;STIMULATE THE
STIMULATION;1;STIMULATION
SE TENAIT;1;STOOD
LIGNE DROITE;1;STRAIGHT LINE
SIMPLE;1;SIMPLE
STRUT;1;STRUT
GOUJON;1;STUD
STUDIEUX;1;STUDIOUS
PRODIGIEUSE;1;PRODIGIOUS
ROBUSTE;1;ROBUST
ÉLÉGANT;1;ELEGANT
SUAVE;1;SUAVE
SUBLIME;1;SUBLIME
S’ABONNER;1;SUBSCRIBE
ABONNEMENT;1;SUBSCRIPTION
SUBVENTIONNER LES;1;SUBSIDIZE THE
SUBVENTION;1;GRANT
LA DURÉE DU;1;THE DURATION OF THE
SUBSISTANCE;1;LIVELIHOODS
JUSTIFIER;1;JUSTIFY
SUBTILE;1;SUBTLE
RÉUSSIR;1;SUCCEED
SUCCÈS;1;SUCCESS
RÉUSSIE;1;SUCCESSFUL
SUFFIRE;1;BE SUFFICIENT
SUFFISANTE;1;SUFFICIENT
COSTUME;1;COSTUME
COSTUME;1;COSTUME
ADAPTÉ;1;ADAPTED
SUMMIT;1;SUMMIT
SOMPTUEUX;1;SUMPTUOUS
SUPER;1;SUPER
SUPERIOR;1;SUPERIOR
SUPÉRIORITÉ;1;SUPERIORITY
SUPERLATIF;1;SUPERLATIVE
PRISE EN CHARGE;1;SUPPORT
PRISE EN CHARGE;1;SUPPORT
PRISE EN CHARGE;1;SUPPORT
PRISE EN CHARGE;1;SUPPORT
SOUTIEN;1;SUPPORT
SUPRÊME;1;SUPREME
SUPRÊME;1;SUPREME
CONTRE LES SURTENSIONS;1;SURGE PROTECTION
SUPPOSITION;1;ASSUMPTION
SURMONTER;1;OVERCOME
SURPASS;1;SURPASS
SURVIE;1;SURVIVAL
SURVIVRE;1;SURVIVE
SURVIVOR;1;SURVIVOR
SWEET;1;SWEET
SWEET;1;SWEET
SWEET;1;SWEET
SWEET;1;SWEET
SUCRER;1;SWEETEN
SWEETHEART;1;SWEETHEART
DOUCEUR;1;SWEETNESS
RAPIDITÉ;1;SPEED
SWOON;1;SWOON
ASSERMENTÉ;1;SWORN IN
SYMBOLISENT;1;SYMBOLIZE
SYMÉTRIE;1;SYMMETRY
SYMPATHIQUE;1;FRIENDLY
SYMPATHISER;1;SYMPATHIZE
SYMPATHIE;1;SYMPATHY
SYNTHÈSE;1;SYNTHESIS
TACT;1;TACT
TACTIQUES;1;TACTICS
TALENT;1;TALENT
TALENTUEUX;1;TALENTED
GOÛT;1;TASTE
TEMPÉRANCE;1;TEMPERANCE
CLIMAT TEMPÉRÉ;1;TEMPERATE CLIMATE
TENTER;1;TRY
TENACE;1;TENACIOUS
TÉNACITÉ;1;TENACITY
TENDRESSE;1;TENDERNESS
FORMIDABLE;1;GREAT
MERCI;1;Thank you
MERCI;1;Thank you
MERCI;1;Thank you
RECONNAISSANT;1;GRATEFUL
THÉRAPEUTIQUES;1;THERAPEUTIC
APPROFONDIE;1;IN-DEPTH
RÉFLÉCHIE;1;THOUGHTFUL
PRÉVENANCE;1;THOUGHTFULNESS
AUBAINES;1;DEALS
THRIFTY;1;THRIFTY
FRISSON;1;THRILL
S’ÉPANOUIR;1;FLOURISH
TINGLE;1;TINGLE
CONVIVIALITÉ;1;USABILITY
TOLÉRANCE;1;TOLERANCE
TOLÉRANT;1;TOLERANT
TOLÉRER;1;TOLERATE
TOLÉRANCE;1;TOLERANCE
AU PREMIER PLAN;1;IN THE FOREGROUND
TRADITION;1;TRADITION
TRADITIONNEL;1;TRADITIONAL
TRAIN;1;TRAIN
TRANQUIL;1;QUIET
TRANQUILITÉ;1;TRANQUILITY
VOYAGE;1;TRAVEL
TRÉSOR;1;TREASURE
TRÉSOR;1;TREASURE
TRAITER LES;1;TREAT THE
TRAITÉ;1;TREATY
TRAITÉ;1;TREATY
FORMIDABLE;1;GREAT
FORMIDABLE;1;GREAT
HOMMAGE;1;TRIBUTE
TRIOMPHE;1;TRIUMPH
TRIOMPHE;1;TRIUMPH
ARC DE TRIOMPHE;1;ARCH OF TRIUMPH
TRIOMPHANT;1;TRIUMPHANT
TROPHÉE;1;TROPHY
VRAI;1;TRUE
VRAI;1;TRUE
VRAI;1;TRUE
VRAI;1;TRUE
VRAI;1;TRUE
FIDUCIE;1;TRUST
FIDUCIE;1;TRUST
FIDUCIE;1;TRUST
FIDUCIE;1;TRUST
FIDUCIE;1;TRUST
FIDUCIE;1;TRUST
FIABILITÉ;1;RELIABILITY
DIGNE DE CONFIANCE;1;WORTHY OF TRUST
VÉRITÉ;1;TRUTH
VÉRIDIQUE;1;TRUE
NON CONSOLIDÉ;1;NOT CONSOLIDATED
ININTERROMPUE;1;UNINTERRUPTED
RARE;1;RARE
COMPRENDRE;1;UNDERSTAND
COMPRENDRE;1;UNDERSTAND
COMPRÉHENSIBLE;1;UNDERSTANDABLE
COMPRIS;1;Got it
SANS AUCUN DOUTE;1;WITHOUT A DOUBT
SANS AUCUN DOUTE;1;WITHOUT A DOUBT
INOUBLIABLE;1;UNFORGETTABLE
SANS HÂTE;1;WITHOUT HASTE
INATTAQUABLE;1;UNASSAILABLE
UNIQUE;1;UNIQUE
UNITÉ;1;UNIT
ILLIMITÉ;1;UNLIMITED
DÉSINTÉRESSÉ;1;SELFLESS
INTACTE;1;INTACT
ANACROUSE;1;ANACRUSIS
DÈS LE DÉPART;1;RIGHT FROM THE START
MISE À NIVEAU;1;UPGRADE
A CONFIRMÉ;1;CONFIRMED
FAIRE RESPECTER;1;ENFORCE
SOULÈVEMENT;1;UPRISING
SOMMITALE;1;SUMMIT
POSITION VERTICALE;1;POSITION VERTICAL
À L’ENVERS;1;UPSIDE
VERS LE HAUT;1;UPWARD
UTILISABLE;1;USABLE
UTILE;1;USEFUL
UTILITÉ;1;UTILITY
UTILITAIRES;1;UTILITIES
UTILISATION;1;USE
UTILISER;1;USE
SAUVERA;1;WILL SAVE
VALIANT;1;VALIANT
VALIDE;1;VALID
VALIDITÉ;1;VALIDITY
VALOR;1;VALOR
PRÉCIEUSE;1;VALUABLE
VALEUR;1;VALUE
VALEUR;1;VALUE
VANQUISH;1;VANQUISH
IMMENSITÉ;1;IMMENSITY
VÉNÉRABLE;1;VENERABLE
VÉNÉRER;1;WORSHIP
VÉRIFICATION;1;AUDIT
VÉRIFIER;1;CHECK
VÉRITABLE;1;REAL
VERSATILE;1;VERSATILE
POLYVALENCE;1;VERSATILITY
VIABILITÉ;1;VIABILITY
VIABLE;1;VIABLE
VICTORIEUX;1;VICTORIOUS
VIGILANCE;1;VIGILANCE
VIGILANT;1;VIGILANT
VERTU;1;VIRTUE
VERTUEUX;1;VIRTUOUS
VISIONNAIRE;1;VISIONARY
VISUALISATION;1;VISUALIZATION
VITALITÉ;1;VITALITY
PLEIN DE VIVACITÉ;1;FULL OF VIVACITY
VIVES;1;VIVES
VOLONTAIRE;1;VOLUNTEER
DAIGNE;1;DEIGN
CHAUD;1;HOT
CHAUD;1;HOT
CHAUD;1;HOT
CHAUD;1;HOT
CHAUD;1;HOT
CHALEUREUX;1;WARM
CHALEUR;1;HEAT
BIENVENUE;1;WELCOME
BIENVENUE;1;WELCOME
BIENVENUE;1;WELCOME
BIENVENUE;1;WELCOME
PROTECTION SOCIALE;1;SOCIAL PROTECTION
EH BIEN;1;Well
EH BIEN;1;Well
LUNATIQUE;1;LUNATIC
SALUTAIRE;1;BENEFICIAL
VOLONTAIRE;1;VOLUNTEER
PRÊT;1;LOAN
VOLONTÉ;1;WILL
SAGESSE;1;WISDOM
WISE;1;WISE
WISE;1;WISE
WISE;1;WISE
WISE;1;WISE
WISE;1;WISE
PLEIN D’ESPRIT;1;WITTY
ME DEMANDE;1;ME REQUEST
MERVEILLEUX;1;WONDERFUL
MERVEILLEUSE;1;WONDERFUL
WOO;1;WOO
RÉALISABLE;1;ACHIEVABLE
MAIN D’OEUVRE;1;LABOR
MONDIALEMENT CONNU;1;WORLD-FAMOUS
WORTH;1;WORTH
WORTH;1;WORTH
WORTH;1;WORTH
WORTH;1;WORTH
VAUT LA PEINE;1;WORTH IT
SOLVABILITÉ;1;SOLVENCY
DIGNE;1;WORTHY
ZENITH;1;ZENITH
ZEST;1;ZEST
ABANDONNER;-1;GIVE UP
ABANDON;-1;ABANDONMENT
ABATE;-1;ABATE
ABDIQUER;-1;ABDICATE
ABHORRE;-1;ABHORS
ABJECTE;-1;ABJECT
ANORMALES;-1;ABNORMAL
ABOLIR LES;-1;ABOLISH THE
ABOMINABLE;-1;ABOMINABLE
ABRASIF;-1;ABRASIVE
BRUSQUE;-1;SHARP
PRENDRE LA FUITE;-1;TAKE FLIGHT
ABSENCE;-1;ABSENCE
ABSENT;-1;ABSENT
DISTRAITS;-1;DISTRACTED
ABSENT;-1;ABSENT
ABSURDE;-1;ABSURD
ABSURDITÉ;-1;ABSURDITY
ABUS;-1;ABUSE
ABUS;-1;ABUSE
ABYSS;-1;ABYSS
ACCIDENT;-1;ACCIDENT
ACCOSTER;-1;DOCK
MAUDITE;-1;CURSED
ACCUSATION;-1;CHARGE
ACCUSER;-1;ACCUSE
ACCUSER;-1;ACCUSE
ACHE;-1;ACHE
ACRIMONIEUSE;-1;ACRIMONIOUS
ACRIMONIE;-1;ACRIMONY
ADDICT;-1;ADDICT
ADDICTION;-1;ADDICTION
ADMONESTER;-1;ADMONISH
REMONTRANCE;-1;REMONSTRANCE
FRELATER;-1;ADULTERATE
ADULTÉRATION;-1;ADULTERATION
ADULTÈRE;-1;ADULTERY
ADVERSAIRE;-1;OPPONENT
EFFETS INDÉSIRABLES;-1;SIDE EFFECTS
ADVERSITÉ;-1;ADVERSITY
AFFECTATION;-1;ASSIGNMENT
AFFLIGER;-1;AFFLICT
AFFLICTION;-1;AFFLICTION
PEUR;-1;FEAR
CONTRE;-1;AGAINST
AGGRAVER;-1;WORSE
AGGRAVATION;-1;WORSENING
AGRESSION;-1;AGGRESSION
AGRESSIVE;-1;AGGRESSIVE
AGRESSIVITÉ;-1;AGGRESSIVENESS
AGRESSEUR;-1;AGGRESSOR
LÉSER;-1;PREJUDICE
ATTERRÉ;-1;AGHAST
AGITER;-1;SHAKE
AGITATION;-1;AGITATION
AGITATEUR;-1;AGITATOR
AGONISER;-1;AGONIZE
AGONIE;-1;AGONY
ARNAUD;-1;ARNAUD
AFFECTION;-1;AFFECTION
SANS BUT;-1;AIMLESSLY
ALARME;-1;ALARM
ALARMANT;-1;ALARMING
HÉLAS;-1;ALAS
ALIBI;-1;ALIBI
ALIEN;-1;ALIEN
ALIÉNER;-1;ALIENATE
ALIÉNATION;-1;ALIENATION
ALLÉGATION;-1;ALLEGATION
ALLÉGUER;-1;ALLEGE
ÉCART;-1;GAP
ALTERCATION;-1;ALTERCATION
AMBIGUÏTÉ;-1;AMBIGUITY
AMBIGUË;-1;AMBIGUOUS
AMBIVALENT;-1;AMBIVALENT
EMBUSCADE;-1;AMBUSH
EMBUSCADE;-1;AMBUSH
CLOCHE;-1;BELL
AMPUTER;-1;AMPUTATE
ANARCHISTE;-1;ANARCHIST
ANARCHIE;-1;ANARCHY
COLÈRE;-1;ANGER
COLÈRE;-1;ANGER
EN COLÈRE;-1;ANGRY
ANGOISSE;-1;ANXIETY
ANIMOSITÉ;-1;ANIMOSITY
ANNIHILER;-1;ANNIHILATE
ANNIHILATION;-1;ANNIHILATION
ENNUYER;-1;BORED
GÊNE;-1;GENE
ANORMAL;-1;ABNORMAL
ANOMALIE;-1;ANOMALY
ANTAGONISME;-1;ANTAGONISM
ANTAGONISTE DES;-1;ANTAGONIST OF
ANTAGONISTES;-1;ANTAGONISTS
ANTAGONISER;-1;ANTAGONIZING
ANTISOCIAL;-1;ANTISOCIAL
ANTIPATHIE;-1;ANTIPATHY
VIEILLOT;-1;DATED
ANTITRUST;-1;ANTITRUST
ANXIÉTÉ;-1;ANXIETY
ANXIEUX;-1;ANXIOUS
ANXIEUX;-1;ANXIOUS
ANXIÉTÉ;-1;ANXIETY
APATHIQUE;-1;APATHETIC
APATHIE;-1;APATHY
APPALL;-1;APPALL
APPALL;-1;APPALL
APPRÉHENSION;-1;APPREHENSION
APPRÉHENSION;-1;APPREHENSION
ARBITRAIRES;-1;ARBITRARY
ARDUE;-1;ARDUOUS
FAIRE VALOIR;-1;ASSERT
ARGUMENT;-1;ARGUMENT
ARRESTATION;-1;ARREST
ARRESTATION;-1;ARREST
ARROGANCE;-1;ARROGANCE
ARROGANT;-1;ARROGANT
ARTIFICIEL;-1;ARTIFICIAL
HONTE;-1;SHAME
ASSAILLIR;-1;ASSAIL
AGRESSEUR;-1;AGGRESSOR
ASSASSIN S;-1;ASSASSIN S
ASSASSINER;-1;MURDER
VOIES DE FAIT;-1;ASSAULT
VOIES DE FAIT;-1;ASSAULT
ÉGARÉS;-1;LOST
"""ASUNDER""";-1;"""ASUNDER"""
ATROCE;-1;ATROCIOUS
ATROPHIE;-1;ATROPHY
ATTAQUE;-1;ATTACK
ATTAQUE;-1;ATTACK
ATTAQUE;-1;ATTACK
AUDACIEUX;-1;BOLD
AUDACE;-1;AUDACITY
AUSTÈRE;-1;AUSTERE
AUTOCRATE;-1;AUTOCRAT
AUTOCRATIQUE;-1;AUTOCRATIC
AVIDITÉ;-1;GREED
AVARE;-1;MISER
VENGER;-1;REVENGE
AVERSION;-1;AVERSION
AVERT;-1;AVERT
ÉVITER;-1;AVOID
ÉVITEMENT;-1;AVOIDANCE
TERRIBLE;-1;TERRIBLE
MALADROITE;-1;CLUMSY
MALADRESSE;-1;CLUMSINESS
AX;-1;AX
BABBLE;-1;BABBLE
VERS L’ARRIÈRE;-1;TO THE REAR
ARRIÉRATION;-1;BACKWARDNESS
MAUVAISE;-1;BAD
MAL;-1;EVIL
DÉFLECTEUR;-1;DEFLECTOR
PERPLEXITÉ;-1;PERPLEXITY
EN LIBERTÉ SOUS CAUTION;-1;OUT ON BAIL
APPÂT;-1;BAIT
BALK;-1;BALK
BANALE;-1;BANAL
BANDIT;-1;BANDIT
BANE;-1;BANE
BANNIR;-1;BAN
BANNIR;-1;BAN
BANNISSEMENT;-1;BAN
FAILLITE;-1;BANKRUPTCY
FAILLITE;-1;BANKRUPTCY
BAR;-1;BAR
BARBARE;-1;BARBARIAN
BARBARE;-1;BARBARIAN
STÉRILE;-1;STERILE
BARRIÈRE;-1;BARRIER
SCIRPE;-1;BULRUSH
BASTARD;-1;BASTARD
BATAILLE;-1;BATTLE
BATAILLE;-1;BATTLE
CHAMP DE BATAILLE;-1;BATTLEFIELD
BESTIALE;-1;BEASTLY
BEAT;-1;BEAT
BEAT;-1;BEAT
BEAT;-1;BEAT
BEG;-1;BEG
MENDIANT;-1;BEGGAR
DÉCAPITER;-1;DECAPITATE
TARDIVE;-1;LATE
BELIE;-1;BELIE
DÉPRÉCIER;-1;DEPRECIATE
BELLIGÉRANT;-1;BELLIGERENT
CEINTURE;-1;BELT
DÉTRUIRAS;-1;WILL DESTROY
DEUIL;-1;MOURNING
DÉPOURVUE;-1;DEVOID
BERSERK;-1;BERSERK
SUPPLIE;-1;BEG
ASSAILLI;-1;ASSAILED
ASSIÉGER;-1;BESIEGE
TRAHIR;-1;BETRAY
TRAHISON;-1;BETRAYAL
MÉFIEZ-VOUS;-1;BEWARE
DÉROUTER;-1;CONFUSE
PERPLEXITÉ;-1;PERPLEXITY
BIT;-1;BIT
SALOPE;-1;BITCH
MORSURE;-1;BITE
MORSURE;-1;BITE
MORSURE;-1;BITE
AMER;-1;AMER
AMERTUME;-1;BITTERNESS
BIZARRE;-1;WEIRD
CHANTAGE;-1;BLACKMAIL
BLA;-1;BLA
BLÂME;-1;BLAME
BLÂME;-1;BLAME
BLAND;-1;BLAND
BLAST;-1;BLAST
BLAST;-1;BLAST
FLAGRANTE;-1;BLATANT
SOMBRE;-1;DARK
BLEMISH;-1;BLEMISH
AVEUGLES;-1;BLIND
AVEUGLES;-1;BLIND
AVEUGLES;-1;BLIND
AVEUGLES;-1;BLIND
CÉCITÉ;-1;BLINDNESS
BLOC;-1;BLOCK
BLOC;-1;BLOCK
BLOCKHEAD;-1;BLOCKHEAD
EFFUSION DE SANG;-1;BLOODSHED
ASSOIFFÉ DE SANG;-1;BLOODTHIRSTY
SANGLANTE;-1;BLOODY
COUP;-1;BLOW
COUP;-1;BLOW
BOURDE;-1;BLUNDER
ÉMOUSSÉ;-1;BLUNT
FLOU;-1;BLUR
LAISSER ÉCHAPPER;-1;BLURT
CONSEIL D’ADMINISTRATION;-1;BOARD OF DIRECTORS
SE VANTER;-1;BRAG
VANTARD;-1;BLOWHARD
FAUX;-1;FAKE
BRUYANTE;-1;NOISY
BOULON;-1;BOLT
BOMBE;-1;BOMB
BOMBE;-1;BOMB
BOMBARD;-1;BOMBARD
BOMBARDEMENT;-1;BOMBING
BONDAGE;-1;FEET
BOTTE;-1;BOOT
ALÉSAGE;-1;BORE
ALÉSAGE;-1;BORE
ALÉSAGE;-1;BORE
ENNUI;-1;BOREDOM
PAS LA PEINE;-1;NOT WORTH
PAS LA PEINE;-1;NOT WORTH
GÊNANTS;-1;TROUBLESOME
LIÉ;-1;RELATED
BOUT;-1;END
BOÎTE DE;-1;BOX OF
BRAG;-1;BRAG
BRANDISH;-1;BRANDISH
BRAT;-1;BRAT
BRAVADO;-1;BRAVADO
BRAWL;-1;BRAWL
AIRAIN;-1;BRASS
MANQUEMENT À;-1;FAILURE TO
CASSER;-1;BREAK
CASSER;-1;BREAK
CASSER;-1;BREAK
VENTILATION;-1;VENTILATION
POT DE VIN;-1;BRIBE
À POILS;-1;HAIR
CASSANTS;-1;BRITTLE
A BRISÉ;-1;BROKE
A BRISÉ;-1;BROKE
A BRISÉ;-1;BROKE
A BRISÉ;-1;BROKE
BROKEN-HEARTED;-1;BROKEN-HEARTED
BROOD;-1;BROOD
ECCHYMOSE;-1;BRUISE
BRUSQUE;-1;SHARP
BRUTALITÉ;-1;BRUTALITY
BRUTE;-1;BRUTE
BESTIALE;-1;BEASTLY
BOUCLE;-1;LOOP
AU$;-1;TO THE$
BALLE;-1;BALL
UA.;-1;AU.
BUNGLE;-1;BUNGLE
FARDEAU;-1;BURDEN
FARDEAU;-1;BURDEN
LOURDE;-1;HEAVY
CAMBRIOLEUR;-1;BURGLAR
VOL AVEC EFFRACTION;-1;BURGLARY
BRÛLER;-1;BURN
BRÛLER;-1;BURN
BRÛLER;-1;BURN
BRÛLER;-1;BURN
BURY;-1;BURY
COMMÈRE;-1;GOSSIP
BOUCHERIE;-1;BUTCHER
CALAMITÉ;-1;CALAMITY
CALLOUS;-1;CALLOUS
Annuler;-1;Cancel
ANNULATION;-1;CANCELLATION
CANCER;-1;CANCER
CANNIBAL;-1;CANNIBAL
CANNON;-1;CANNON
CAPITAL;-1;CAPITAL
CAPITULER;-1;CAPITULATE
CAPRICIEUSE;-1;CAPRICIOUS
CHAVIRAGE;-1;CAPSIZE
EN CAPTIVITÉ;-1;IN CAPTIVITY
CAPTURE;-1;CAPTURE
CAPTURE;-1;CAPTURE
CAREEN;-1;CAREEN
IMPRUDENTE;-1;RECKLESS
INSOUCIANCE;-1;CAREFREE
MULTIRISQUES;-1;PROPERTY AND CASUALTY
CATACLYSM;-1;CATACLYSM
CATASTROPHE;-1;DISASTER
ATTRAPER;-1;CATCH
CAVE;-1;CELLAR
CENSEUR;-1;CENSOR
CENSURE;-1;CENSORSHIP
CENSURE;-1;CENSORSHIP
CHAFE;-1;CHAFE
DÉFI;-1;CHALLENGE
DÉFI;-1;CHALLENGE
CHAOS;-1;CHAOS
CHAOTIQUE;-1;CHAOTIC
FRAIS;-1;FEES
FRAIS;-1;FEES
FRAIS;-1;FEES
FRAIS;-1;FEES
CHASE;-1;CHASE
CHASE;-1;CHASE
CHÂTIER;-1;CHASTISE
PAS CHER;-1;CHEAP
MARCHANDER;-1;BARGAIN
TRICHEUR;-1;CHEATER
GRONDER;-1;SCOLD
ENFANTIN;-1;CHILDISH
STARTER;-1;STARTER
STARTER;-1;STARTER
CORVÉE;-1;CHORE
CHRONIQUE;-1;CHRONICLE
CERCLE;-1;CIRCLE
CLAMEUR;-1;CLAMOR
BRUYANTE;-1;NOISY
CHOC;-1;SHOCK
CLIQUETIS;-1;RATTLING
CLIQUE;-1;CLICK
SABOT;-1;HOOF
FERMER;-1;CLOSE
FERMER;-1;CLOSE
CLUB;-1;CLUB
CLUB;-1;CLUB
MALADROITE;-1;CLUMSY
IMAGE DE FOND;-1;BACKGROUND IMAGE
GROSSIER;-1;RUDE
GROSSEUR DU GRAIN;-1;GRAIN SIZE
EFFRONTERIE;-1;EFFRONTERY
COCKY;-1;COCKY
CONTRAINDRE;-1;FORCE
COERCITION;-1;COERCION
COERCITIVES;-1;COERCIVE
FROIDE;-1;COLD
FROIDE;-1;COLD
FROIDE;-1;COLD
FROIDE;-1;COLD
EFFONDREMENT;-1;COLLAPSE
EFFONDREMENT;-1;COLLAPSE
ENTRENT EN COLLISION;-1;COLLIDE
COLLISION;-1;COLLISION
COLLUSION;-1;COLLUSION
COLONIE;-1;COLONY
LUTTE CONTRE LA;-1;FIGHT AGAINST THE
LUTTE CONTRE LA;-1;FIGHT AGAINST THE
COMBATTANT;-1;FIGHTER
COMMISÉRATION;-1;COMMISERATION
S’ENGAGER;-1;ENGAGE
PLUS FRÉQUENTE;-1;MOST FREQUENT
MONNAIE COURANTE;-1;COMMON CURRENCY
COMMOTION;-1;CONCUSSION
OBLIGER LES;-1;OBLIGE THE
OBLIGER LES;-1;OBLIGE THE
SOUTENIR LA CONCURRENCE;-1;COMPETE
CONCOURS;-1;CONTEST
CONCURRENTIEL;-1;COMPETITIVE
CONCURRENT;-1;COMPETITOR
SE PLAINDRE;-1;COMPLAIN
PLAINTE;-1;COMPLAINT
COMPLEXE;-1;COMPLEX
COMPLEXITÉ;-1;COMPLEXITY
COMPLIQUER;-1;COMPLICATE
COMPLIQUER;-1;COMPLICATE
COMPLICATION;-1;COMPLICATION
COMPLICITÉ;-1;COMPLICITY
CONTRAINTE;-1;CONSTRAINT
CACHER;-1;HIDE
VANITÉ;-1;VANITY
PRÉOCCUPATION;-1;CONCERN
PRÉOCCUPATION;-1;CONCERN
CONDAMNONS;-1;CONDEMN
CONDAMNONS;-1;CONDEMN
CONDAMNATION;-1;CONVICTION
CONDESCENDANT;-1;CONDESCENDING
CONDESCENDANCE;-1;CONDESCENSION
CONFESSER;-1;CONFESS
CONFESSION;-1;CONFESSION
CONFINER;-1;CONFINE
CONFINER;-1;CONFINE
CONFINEMENT;-1;CONTAINMENT
CONFISQUER;-1;CONFISCATE
CONFISCATION;-1;CONFISCATION
CONFLIT;-1;CONFLICT
CONFLIT;-1;CONFLICT
CONFLIT;-1;CONFLICT
CONFLIT;-1;CONFLICT
CONFONDRE;-1;CONFUSE
FAIRE FACE À;-1;DO DEAL WITH
CONFRONTATION;-1;CONFRONTATION
CONFONDRE;-1;CONFUSE
CONFONDRE;-1;CONFUSE
CONFONDRE;-1;CONFUSE
CONFONDRE;-1;CONFUSE
CONFUSION;-1;CONFUSION
CONGESTIONNÉ;-1;CONGESTED
CONGESTION;-1;CONGESTION
CONSPIRATION;-1;CONSPIRACY
CONSPIRATEUR;-1;CONSPIRATOR
CONSPIRER;-1;CONSPIRE
CONSTERNATION;-1;CONSTERNATION
LIMITER;-1;LIMIT
CONTRAINTE DE;-1;FORCED TO
CONSOMMATRICES;-1;CONSUMERS
CONTAGIEUSE;-1;CONTAGIOUS
CONTAMINER;-1;CONTAMINATE
CONTAMINATION;-1;CONTAMINATION
OUTRAGE AU TRIBUNAL;-1;CONTEMPT OF COURT
MÉPRISABLE;-1;DESPICABLE
MÉPRISANT;-1;CONTEMPTUOUS
PRÉTENDENT;-1;CLAIM
CONTREDIRE;-1;CONTRADICT
CONTRADICTION;-1;CONTRADICTION
CONTRADICTOIRES;-1;CONTRADICTORY
CONTRAIRE;-1;CONTRARY
CONTROVERSÉ;-1;CONTROVERSIAL
CONTROVERSE;-1;CONTROVERSY
FORÇAT;-1;CONVICT
FORÇAT;-1;CONVICT
COOL;-1;Cool
FRAÎCHEUR;-1;FRESHNESS
CORRODER;-1;CORRODE
CORROSION;-1;CORROSION
CORROSIFS;-1;CORROSIVE
CORRUPT;-1;CORRUPT
CORRUPTION;-1;CORRUPTION
COÛT;-1;COST
COÛT;-1;COST
COÛT ÉLEVÉ;-1;HIGH COST
COÛTEUSES;-1;COSTLY
CONTRER LES;-1;COUNTER THE
NEUTRALISATION;-1;NEUTRALIZATION
CONTREFAÇON;-1;COUNTERFEIT
COVERT;-1;COVERT
CONVOITER;-1;COVET
COWARD;-1;COWARD
CRAFTY;-1;CRAFTY
CRAM;-1;CRAM
CRAMPE;-1;CRAMP
GRINCHEUX;-1;GRUMPY
CRASS;-1;CRASS
CRAVE;-1;CRAVE
RAMPER;-1;CRAWL
CRAZE;-1;CRAZE
FOLIE;-1;MADNESS
FOU;-1;CRAZY
CRÉDULE;-1;GULLIBLE
CRIMINALITÉ;-1;CRIME
CRIMINEL;-1;CRIMINAL
GRINCER DES DENTS;-1;CRINGE
CRIPPLE;-1;CRIPPLE
CRISE;-1;CRISIS
CRITIQUE;-1;CRITICISM
CRITIQUER;-1;CRITICIZE
CROAK;-1;CROAK
CROOK;-1;CROOK
CROOKED;-1;CROOKED
CROIX;-1;CROSS
CROIX;-1;CROSS
CROIX;-1;CROSS
PÉTROLE BRUT;-1;CRUDE OIL
CRUEL;-1;CRUEL
