Word;Polarity;Retranslation
FALSIFICATION;-1;FALSIFICATION
FALSIFICATIONS;-1;FALSIFICATIONS
FALSIFIÉS;-1;FALSIFIED
FALSIFIE;-1;FALSIFIES
FALSIFIER;-1;FALSIFY
LA FALSIFICATION;-1;THE FALSIFICATION
FAUSSETÉ;-1;FALSITY
ACCIDENTS MORTELS;-1;FATAL ACCIDENTS
ACCIDENT MORTEL;-1;DEADLY ACCIDENT
MORTELLEMENT;-1;DEADLY
FAUTE;-1;FAULT
DÉFAILLANTE;-1;FAILING
FAILLES;-1;FLAWS
DÉFECTUEUX;-1;DEFECTIVE
PEUR;-1;FEAR
CRAINTES;-1;FEARS
CRIMES;-1;CRIMES
GUET-APENS;-1;AMBUSH
FELONY;-1;FELONY
FICTIVE;-1;FICTITIOUS
CONDAMNÉ À UNE AMENDE;-1;FINED
AMENDES;-1;FINES
TIRÉ;-1;TIRE
MISE À FEU;-1;FIRING
RECHERCHE DE DÉFAUTS;-1;SEARCH FOR DEFECTS
VICIÉE;-1;FLAWED
DÉFAUTS;-1;DEFECTS
NE PLAISE;-1;DON'T LIKE IT
INTERDIT;-1;FORBIDDEN
INTERDISANT;-1;PROHIBITING
INTERDIT;-1;FORBIDDEN
FORCE;-1;FORCE
FORCÉ;-1;FORCED
FORÇAGE;-1;FORCING
FORCLUSION;-1;FORECLOSURE
FORCLOS;-1;FORECLOSED
EMPÊCHE;-1;PREVENTS
FORCLUSION;-1;FORECLOSURE
FORCLUSION;-1;FORECLOSURE
FORCLUSIONS;-1;FORECLOSURES
RENONCER À;-1;WAIVE
RENONCE À;-1;RENOUNCE
SACRIFIÉES;-1;SACRIFICED
PRÉVENIR;-1;PREVENT
PRÉVENUS;-1;DEFENDANTS
À PRÉVENIR;-1;TO PREVENT
PRÉVIENT;-1;WARNS
FORFAIT;-1;PACKAGE
CONFISQUÉS;-1;CONFISCATED
PERDRE;-1;LOSE
GAGES;-1;HITMAN
CONFISCATION;-1;CONFISCATION
CONFISCATIONS;-1;FORFEITURES
FAUSSAIRES;-1;COUNTERFEITERS
FAUX;-1;FAKE
FRAUDE;-1;FRAUD
FRAUDES;-1;FRAUD
FRAUDULEUX;-1;FRAUDULENT
FRAUDULEUX;-1;FRAUDULENT
FRAUDULEUSEMENT;-1;FRAUDULENTLY
FRIVOLE;-1;FRIVOLOUS
FRIVOLE;-1;FRIVOLOUS
FRUSTRER;-1;FRUSTRATE
FRUSTRÉ;-1;FRUSTRATED
FRUSTRE;-1;FRUSTRATED
FRUSTRANT;-1;FRUSTRATING
DÉSESPÉRÉMENT;-1;DESPERATELY
FRUSTRATION;-1;FRUSTRATION
FRUSTRATIONS;-1;FRUSTRATIONS
ÉMISSIONS FUGITIVES;-1;FUGITIVE EMISSIONS
FUGITIFS;-1;FUGITIVES
GRATUIT;-1;FREE
GRATUITEMENT;-1;FREE
GRIEF;-1;GRIEVANCE
GRIEFS;-1;GRIEVANCES
GROSSIÈREMENT;-1;ROUGHLY
SANS FONDEMENT;-1;UNFOUNDED
COUPABLE;-1;GUILTY
HALT;-1;HALT
STOPPÉ;-1;STOPPED
PANIER;-1;BASKET
ENTRAVÉE;-1;HAMPERED
QUI ENTRAVENT;-1;THAT HINDER
PANIERS À LINGE;-1;LAUNDRY BASKETS
HARCELER;-1;HARASS
HARCELÉS;-1;HARASSED
HARCELER;-1;HARASS
HARCÈLEMENT;-1;HARASSMENT
DIFFICULTÉS;-1;DIFFICULTIES
DIFFICULTÉS;-1;DIFFICULTIES
DOMMAGE;-1;DAMAGE
NUI;-1;NUI
NUISIBLE;-1;HARMFUL
NUISIBLE;-1;HARMFUL
NUIRE À;-1;HARMING
HARMS;-1;HARMS
DURES;-1;HARD
PLUS SÉVÈRES;-1;MORE SEVERE
PLUS RUDES;-1;ROUGHEST
DUREMENT;-1;HARD
RUDESSE;-1;ROUGHNESS
RISQUE;-1;RISK
DANGEREUSES;-1;DANGEROUS
DANGERS;-1;DANGERS
ENTRAVENT;-1;HINDER
ENTRAVÉE;-1;HAMPERED
QUI ENTRAVENT;-1;THAT HINDER
GÊNE;-1;GENE
OBSTACLE;-1;OBSTACLE
ENTRAVES;-1;BARRIERS
HOSTILE;-1;HOSTILE
HOSTILITÉ;-1;HOSTILITY
FAIT MAL;-1;HURTS
BLESSER;-1;HURT
IDLE;-1;IDLE
RALENTI;-1;IDLE
MARCHE AU RALENTI;-1;IDLING
IGNORER;-1;IGNORE
IGNORÉS;-1;IGNORED
NE TIENT PAS COMPTE;-1;DOES NOT INCLUDE
IGNORANT;-1;IGNORANT
ILL;-1;I'LL
ILLÉGALES;-1;ILLEGAL
ILLÉGALITÉS;-1;ILLEGALITIES
ILLÉGALITÉ;-1;ILLEGALITY
ILLÉGALEMENT;-1;ILLEGALLY
ILLISIBLE;-1;UNREADABLE
ILLICITES;-1;ILLICIT
ILLICITEMENT;-1;ILLICITLY
ILLIQUIDES;-1;ILLIQUID
MANQUE DE LIQUIDITÉ;-1;LACK OF LIQUIDITY
DÉSÉQUILIBRE;-1;IMBALANCE
DÉSÉQUILIBRES;-1;IMBALANCES
IMMATURES;-1;IMMATURE
IMMORAL;-1;IMMORAL
PORTER ATTEINTE À;-1;HARMING
AVEC FACULTÉS AFFAIBLIES;-1;IMPAIRED
UNE ATTEINTE;-1;A BREACH
IMPAIRMENT;-1;IMPAIRMENT
DÉFICIENCES;-1;DISABILITIES
ALTÈRE;-1;ALTER
IMPASSE;-1;DEADLOCK
IMPASSES;-1;DEAD ENDS
FONT OBSTACLE À;-1;BARRIERS TO
ENTRAVÉE;-1;HAMPERED
ENTRAVE;-1;OBSTRUCTION
OBSTACLE;-1;OBSTACLE
OBSTACLES;-1;OBSTACLES
QUI ENTRAVENT;-1;THAT HINDER
IMMINENTE;-1;IMMINENT
IMPÉRATIF;-1;IMPERATIVE
IMPERFECTION;-1;IMPERFECTION
IMPERFECTIONS;-1;IMPERFECTIONS
METTRE EN PÉRIL;-1;JEOPARDIZE
INADMISSIBLE;-1;INADMISSIBLE
IMPLIQUER;-1;GET INVOLVED
MIS EN CAUSE;-1;RESPONDENT
IMPLIQUE;-1;IMPLIES
IMPLIQUANT;-1;INVOLVING
IMPOSSIBILITÉ;-1;IMPOSSIBILITY
IMPOSSIBLE;-1;IMPOSSIBLE
MISE EN FOURRIÈRE;-1;IMPOUNDMENT
MIS EN FOURRIÈRE;-1;IMPOUNDED
MISE EN FOURRIÈRE;-1;IMPOUNDMENT
FOURRIÈRE;-1;POUND
IMPRATICABLE;-1;IMPASSABLE
PEU PRATIQUE;-1;IMPRACTICAL
RÉALISME;-1;REALISM
IMPRATICABILITÉ;-1;IMPRACTICABILITY
EMPRISONNEMENT;-1;IMPRISONMENT
UNE MAUVAISE;-1;A BAD
INCORRECTEMENT;-1;INCORRECTLY
IRRÉGULARITÉS;-1;IRREGULARITIES
INCONVENANCE;-1;IMPROPRIETY
IMPRUDENT;-1;RECKLESS
IMPRUDEMMENT;-1;UNWISELY
INCAPACITÉ;-1;DISABILITY
INACCESSIBLE;-1;INACCESSIBLE
INEXACTITUDES;-1;INACCURACIES
INEXACTITUDE;-1;INACCURACY
INEXACTES;-1;INACCURATE
INCORRECTEMENT;-1;INCORRECTLY
INACTION;-1;INACTION
INACTION;-1;INACTION
INACTIVER;-1;INACTIVATE
INACTIVÉ;-1;INACTIVE
INACTIVE;-1;INACTIVE
INACTIVER;-1;INACTIVATE
INACTIVATION;-1;INACTIVATION
INACTIVATIONS;-1;BUILTINS
INACTIVITÉ;-1;INACTIVITY
INSUFFISANCES;-1;SHORTCOMINGS
INSUFFISANCE;-1;FAILURE
INADÉQUATE;-1;INADEQUATE
INSUFFISAMMENT;-1;INSUFFICIENTLY
PAR INADVERTANCE;-1;INADVERTENTLY
PAR INADVERTANCE;-1;INADVERTENTLY
ARGUMENTS CONTRE;-1;ARGUMENTS AGAINST
DÉCONSEILLÉ;-1;NOT RECOMMENDED
INAPPROPRIÉ;-1;INAPPROPRIATE
FAÇON INAPPROPRIÉE;-1;INAPPROPRIATELY
INATTENTION;-1;INATTENTION
INCAPABLE;-1;UNABLE
FRAPPÉ D’INCAPACITÉ;-1;INCAPACITATED
INCAPACITÉ;-1;DISABILITY
INCARCÉRER;-1;INCARCERATE
INCARCÉRÉ;-1;INCARCERATED
PEUT RECEVOIR;-1;CAN RECEIVE
INCARCÉRER;-1;INCARCERATE
INCARCÉRATION;-1;INCARCERATION
INCARCÉRATIONS;-1;INCARCERATION
INCIDENCE;-1;IMPACT
INCIDENCE;-1;IMPACT
INCIDENT;-1;INCIDENT
INCIDENTS;-1;INCIDENTS
INCOMPATIBILITÉS;-1;INCOMPATIBILITIES
INCOMPATIBILITÉ;-1;INCOMPATIBILITY
INCOMPATIBLE;-1;INCOMPATIBLE
INCOMPÉTENCE;-1;INCOMPETENCE
INCOMPÉTENCE;-1;INCOMPETENCE
INCOMPÉTENT;-1;INCOMPETENT
INCOMPÉTENCE;-1;INCOMPETENCE
INCOMPÉTENTS;-1;INCOMPETENT
INCOMPLÈTES;-1;INCOMPLETE
INCOMPLÈTEMENT;-1;INCOMPLETELY
INCOMPLÉTUDE;-1;INCOMPLETENESS
NON CONCLUANTES;-1;INCONCLUSIVE
INCOHÉRENCES;-1;INCONSISTENCIES
INCOHÉRENCE;-1;INCONSISTENCY
INCOMPATIBLE;-1;INCOMPATIBLE
MANIÈRE INCOHÉRENTE;-1;INCONSISTENTLY
INCONVÉNIENTS;-1;DISADVANTAGES
INCONVÉNIENTS;-1;DISADVANTAGES
QUI DÉRANGE;-1;BOTHERS
INCORRECTE;-1;INCORRECT
INCORRECTEMENT;-1;INCORRECTLY
INEXACTITUDE;-1;INACCURACY
INDÉCENCE;-1;INDECENCY
INDÉCENT;-1;INDECENT
IMPRESCRIPTIBLES;-1;IMPRESCRIPTIBLE
IRRÉVOCABLEMENT;-1;IRREVOCABLY
METTRE EN ACCUSATION;-1;CHARGE
CRIMINEL;-1;CRIMINAL
MIS EN ACCUSATION;-1;ACCUSED
INCULPER;-1;CHARGE
ACTE D’ACCUSATION;-1;INDICTMENT
ACTES D’ACCUSATION;-1;INDICTMENTS
INEFFICACE;-1;INEFFECTIVE
INEFFICACEMENT;-1;INEFFECTIVELY
INEFFICACITÉ;-1;INEFFICIENCY
INEFFICACITÉS;-1;INEFFICIENCIES
INEFFICACITÉ;-1;INEFFICIENCY
INEFFICACE;-1;INEFFECTIVE
INEFFICACEMENT;-1;INEFFECTIVELY
INADMISSIBILITÉ;-1;INELIGIBILITY
NON ADMISSIBLES;-1;INELIGIBLE
INÉQUITABLE;-1;UNFAIR
INÉQUITABLE;-1;UNFAIR
INÉGALITÉS;-1;INEQUALITIES
INÉGALITÉ;-1;INEQUALITY
INÉVITABLE;-1;INEVITABLE
MANQUE D’EXPÉRIENCE;-1;LACK OF EXPERIENCE
INEXPÉRIMENTÉS;-1;INEXPERIENCED
INFÉRIEURE;-1;LOWER
INFLIGÉ;-1;INFLICTED
INFRACTION;-1;OFFENCE
INFRACTIONS;-1;OFFENCES
PORTER ATTEINTE;-1;PORTER ATTACK
VIOLÉ;-1;VIOLATED
CONTREFAÇON;-1;COUNTERFEIT
INFRACTIONS;-1;OFFENCES
VIOLE;-1;VIOLATES
PORTANT ATTEINTE À;-1;INFRINGING
INHIBÉ;-1;INHIBITED
HOSTILE;-1;HOSTILE
INJONCTION;-1;INJUNCTION
INJONCTIONS;-1;INJUNCTIONS
BLESSER;-1;HURT
BLESSÉ;-1;INJURED
BLESSE;-1;HURT
BLESSURES;-1;INJURIES
BLESSANT;-1;HURTFUL
PRÉJUDICIABLES;-1;HARMFUL
BLESSURES;-1;INJURIES
DÉMESURÉ;-1;EXCESSIVE
EXCESSIVEMENT;-1;EXCESSIVELY
ENQUÊTE;-1;INVESTIGATION
INSÉCURITÉ;-1;INSECURITY
INSENSIBLE;-1;INSENSITIVE
DOSSIERS D’INSOLVABILITÉ;-1;INSOLVENCIES
INSOLVABILITÉ;-1;INSOLVENCY
INSOLVABLE;-1;INSOLVENT
INSTABILITÉ;-1;INSTABILITY
INSUBORDINATION;-1;INSUBORDINATION
INSUFFISANCE;-1;FAILURE
INSUFFISANT;-1;INSUFFICIENT
INSUFFISAMMENT;-1;INSUFFICIENTLY
INSURRECTION;-1;INSURGENCY
INSURRECTIONS;-1;INSURGENCIES
INTENTIONNEL;-1;INTENTIONAL
S’IMMISCER;-1;INTERFERE
NUI;-1;NUI
INTERFÉRENCE;-1;INTERFERENCE
INTERFÉRENCES;-1;INTERFERENCE
INTERFÈRE;-1;INTERFERES
INTERFÉRANT;-1;INTERFERING
INTERMITTENT;-1;INTERMITTENT
PAR INTERMITTENCE;-1;INTERMITTENTLY
INTERRUPT;-1;INTERRUPT
INTERROMPU;-1;INTERRUPTED
INTERRUPTION DE LA;-1;INTERRUPTION OF THE
INTERRUPTION;-1;INTERRUPTION
INTERRUPTIONS;-1;INTERRUPTIONS
INTERRUPTIONS;-1;INTERRUPTIONS
INTIMIDATION;-1;BULLYING
INTRUSION;-1;INTRUSION
Non valide;-1;Not valid
INVALIDER;-1;INVALIDATE
INVALIDÉ;-1;INVALID
INVALIDE;-1;INVALID
INVALIDANT;-1;DISABLING
INVALIDATION;-1;INVALIDATION
INVALIDITÉ;-1;DISABILITY
ENQUÊTER SUR;-1;INVESTIGATE
OBJET D’UNE ENQUÊTE;-1;UNDER INVESTIGATION
ENQUÊTE SUR LES;-1;INVESTIGATION ON THE
ENQUÊTE SUR;-1;INVESTIGATING
ENQUÊTE;-1;INVESTIGATION
ENQUÊTES;-1;INVESTIGATIONS
INVOLONTAIREMENT;-1;UNINTENTIONALLY
INVOLONTAIRES;-1;INVOLUNTARY
IRRÉCONCILIABLE;-1;IRRECONCILABLE
IRRÉMÉDIABLEMENT;-1;IRREPARABLY
IRRÉCUPÉRABLES;-1;SUNK
IRRÉMÉDIABLEMENT;-1;IRREPARABLY
IRRÉGULIÈRE;-1;IRREGULAR
IRRÉGULARITÉS;-1;IRREGULARITIES
IRRÉGULARITÉ;-1;IRREGULARITY
IRRÉGULIÈREMENT;-1;IRREGULARLY
IRRÉPARABLE;-1;IRREPARABLE
IRRÉMÉDIABLEMENT;-1;IRREPARABLY
IRRÉVERSIBLES;-1;IRREVERSIBLE
METTRE EN DANGER;-1;TO ENDANGER
MISE EN PÉRIL;-1;POTENTIAL DANGER
JUSTIFIABLE;-1;JUSTIFIABLE
CHOC EN RETOUR;-1;BACKLASH
COMMISSIONS OCCULTES;-1;KICKBACKS
SCIEMMENT;-1;KNOWINGLY
MANQUE;-1;LACK
N’AVAIT PAS;-1;HAD NO
MANQUE;-1;LACK
TERNE;-1;DULL
N’A PAS;-1;HAS NO
LAG;-1;LAG
DÉCALÉ;-1;OFFBEAT
À LA TRAÎNE;-1;TROLLING
GAL;-1;GAL
DÉCHÉANCE;-1;FORFEITURE
PÉRIMÉ;-1;OUT OF DATE
EST CADUQUE;-1;IS INVALID
DÉCHÉANCE;-1;FORFEITURE
VERS LA FIN;-1;TOWARDS THE END
BLANCHIMENT D’ARGENT;-1;MONEY LAUNDERING
MISE À PIED;-1;LAYOFF
MISES À PIED;-1;LAYOFFS
MENSONGE;-1;LIE
LIMITATION;-1;LIMITATION
LIMITES;-1;LIMITS
S’ATTARDANT;-1;LINGERING
LIQUIDER;-1;LIQUIDATE
MISE EN LIQUIDATION;-1;WINDING-UP
LIQUIDER;-1;LIQUIDATE
LA LIQUIDATION;-1;THE LIQUIDATION
LIQUIDATION;-1;LIQUIDATION
LIQUIDATIONS;-1;LIQUIDATIONS
LIQUIDATEUR;-1;LIQUIDATOR
LIQUIDATEURS;-1;LIQUIDATORS
PLAIDEUR;-1;LITIGANT
PLAIDEURS;-1;LITIGANTS
ESTER EN JUSTICE;-1;SUE
PLAIDÉE;-1;ARGUED
PLAIDE;-1;PLEADS
EN LITIGE;-1;IN DISPUTE
CONTENTIEUX DES AFFAIRES;-1;BUSINESS LITIGATION
LITIGES;-1;LITIGATION
LOCK-OUT;-1;LOCKOUT
LOCK-OUTS;-1;LOCK-OUTS
PERDRE;-1;LOSE
PERD;-1;LOSES
PERDRE;-1;LOSE
PERTE;-1;LOSS
PERTES;-1;LOSSES
PERDU;-1;LOST
COUCHÉ;-1;SEX
MALVERSATIONS;-1;EMBEZZLEMENT
MAUVAIS FONCTIONNEMENT;-1;MALFUNCTION
DÛ À UN DYSFONCTIONNEMENT;-1;DUE TO A MALFUNCTION
UN MAUVAIS FONCTIONNEMENT;-1;A MALFUNCTION
DYSFONCTIONNEMENTS;-1;MALFUNCTIONS
MALICE;-1;MALICE
MALVEILLANTS;-1;MALWARE
AVEC MALVEILLANCE;-1;WITH MALICE
FAUTE PROFESSIONNELLE;-1;PROFESSIONAL FAULT
MANIPULER LES;-1;MANIPULATE THE
MANIPULÉ;-1;MANIPULATED
MANIPULE;-1;MANIPULATES
MANIPULATION DES;-1;MANIPULATION OF
MANIPULATION;-1;MANIPULATION
MANIPULATIONS;-1;MANIPULATIONS
MANIPULATRICE;-1;MANIPULATIVE
MARKDOWN;-1;MARKDOWN
DÉMARQUES;-1;MARKDOWNS
MAUVAISE APPLICATION;-1;BAD APPLICATION
PERSUADENT;-1;PERSUADE
MAL APPLIQUÉ;-1;MISAPPLIED
DÉTOURNE;-1;DIVERTS
MAL APPLIQUÉ;-1;MISAPPLIED
APPLIQUANT;-1;APPLYING
DÉTOURNER;-1;DIVERT
DÉTOURNÉ;-1;HIJACKED
DÉTOURNE;-1;DIVERTS
DÉTOURNEMENT DE;-1;DIVERSION OF
APPROPRIATION ILLICITE;-1;MISAPPROPRIATION
DÉTOURNEMENTS;-1;DIVERSIONS
MAL ÉTIQUETÉS;-1;MISLABELED
FAIRE UN CALCUL ERRONÉ;-1;MAKE A MISCALCULATION
MAL CALCULÉ;-1;MISCALCULATED
MISCALCULATES;-1;MISCALCULATES
CALCUL INEXACT;-1;INCORRECT CALCULATION
ERREUR DE CALCUL;-1;CALCULATION ERROR
ERREURS DE CALCUL;-1;CALCULATION ERRORS
FAUSSE;-1;FALSE
MÉFAIT;-1;MISCHIEF
ERREURS DE CLASSIFICATION;-1;MISCLASSIFICATION
ERREURS DE CLASSIFICATION;-1;MISCLASSIFICATION
MAL CLASSÉS;-1;MISFILED
ENTRAÎNE;-1;RESULTS
MAUVAISE COMMUNICATION;-1;POOR COMMUNICATION
FAUTE;-1;FAULT
NOUVELLE;-1;NEW
MISDEMEANOR;-1;MISDEMEANOR
DÉLITS;-1;OFFENCES
DONNÉ DES DIRECTIVES ERRONÉES;-1;GIVEN THE MISDIRECTION
INCORRECTEMENT;-1;INCORRECTLY
MAUVAISE MANIPULATION;-1;POOR HANDLING
IMPROPREMENT;-1;IMPROPERLY
UNE MAUVAISE MANIPULATION;-1;MISHANDLING
DÉSINFORMER;-1;MISINFORM
DÉSINFORMATION;-1;DISINFORMATION
MAL INFORMÉS;-1;BADLY INFORMED
DÉSINFORMER;-1;MISINFORM
DÉSINFORMENT;-1;DÉSINFORMENT
MAL INTERPRÉTER;-1;MISINTERPRET
INTERPRÉTATION ERRONÉE;-1;MISINTERPRETATION
INTERPRÉTATIONS ERRONÉES;-1;ERRONEOUS INTERPRETATIONS
MAL INTERPRÉTÉ;-1;MISINTERPRETED
UNE MAUVAISE INTERPRÉTATION;-1;A MISINTERPRETATION
DÉNATURE;-1;DISTORTS
MÉCONNAÎTRE;-1;IGNORE
MAL JUGÉ;-1;BAD JUDGE
MÉCONNAÎT;-1;IGNORES
SOUS-ESTIMANT;-1;UNDERESTIMATING
ERREUR DE JUGEMENT;-1;ERROR IN JUDGMENT
ERREURS DE JUGEMENT;-1;ERRORS OF JUDGMENT
MÉCONNAÎTRE;-1;IGNORE
MAL ÉTIQUETÉS;-1;MISLABELED
UN ÉTIQUETAGE ERRONÉ;-1;INCORRECT LABELLING
MAL ÉTIQUETÉS;-1;MISLABELED
MISLABELS;-1;MISLABELS
INDUIRE EN ERREUR;-1;MISLEAD
INDUIRE EN ERREUR;-1;MISLEAD
TROMPEUSEMENT;-1;DECEPTIVELY
INDUIT EN ERREUR;-1;MISLED
INDUIT EN ERREUR;-1;MISLED
MAL GÉRER;-1;MISMANAGE
MAL GÉRÉES;-1;POORLY MANAGED
MAUVAISE GESTION;-1;BAD MANAGEMENT
GÈRE;-1;MANAGES
MAUVAISE GESTION DE;-1;MISMANAGEMENT OF
INCOMPATIBILITÉ DE;-1;INCOMPATIBILITY OF
CORRESPONDENT PAS;-1;NOT MATCH
DES INCOMPATIBILITÉS;-1;INCOMPATIBILITIES
DÉSADAPTATION;-1;MISMATCH
ÉGARÉ;-1;MISPLACED
MISPRICE;-1;MISPRICE
MAUVAISE ÉVALUATION;-1;BAD EVALUATION
MISPRICINGS;-1;MISPRICINGS
PRÉSENTER DE MANIÈRE INEXACTE;-1;MISREPRESENT
FAUSSE DÉCLARATION;-1;FALSE STATEMENT
FAUSSES DÉCLARATIONS;-1;FALSE STATEMENTS
DÉFORMÉ;-1;DISTORTED
DÉFORMER;-1;DISTORT
DONNE UNE IDÉE FAUSSE;-1;GIVES A FALSE IDEA
MISS;-1;MISS
MANQUÉ;-1;LACK
JEUNE :;-1;YOUNG:
MISSTATE;-1;MISSTATE
ERRONÉS;-1;ERRONEOUS
DÉCLARATION INEXACTE;-1;MISREPRESENTATION
DÉCLARATIONS INEXACTES;-1;MISREPRESENTATIONS
DÉFORME;-1;DISTORTS
MAL FORMULÉ;-1;WRONG
FAUX PAS;-1;MISSTEPS
FAUX-PAS;-1;MISSTEPS
ERREUR;-1;ERROR
CONFONDU AVEC;-1;CONFUSED WITH
PAR ERREUR;-1;BY MISTAKE
ERREURS;-1;ERRORS
SE MÉPRENANT SUR;-1;MISUNDERSTANDING
ANNULATION DU PROCÈS;-1;MISTRIAL
PROCÈS;-1;TRIAL
SE MÉPRENDRE;-1;MISUNDERSTAND
MALENTENDU;-1;MISUNDERSTANDING
MALENTENDUS;-1;MISUNDERSTANDINGS
MAL COMPRIS;-1;MISUNDERSTOOD
MAUVAISE UTILISATION;-1;IMPROPER USE
UTILISÉES À MAUVAIS ESCIENT;-1;MISUSED
UTILISATION NON CONFORME;-1;IMPROPER USE
ABUSANT DE;-1;ABUSING
MONOPOLISTIQUE;-1;MONOPOLY
MONOPOLISTES;-1;MONOPOLISTS
MONOPOLISATION;-1;MONOPOLIZATION
MONOPOLISER;-1;MONOPOLIZE
MONOPOLISÉ;-1;MONOPOLIZED
MONOPOLISE;-1;MONOPOLIZES
MONOPOLISER;-1;MONOPOLIZE
MONOPOLE;-1;MONOPOLY
MORATOIRES;-1;MORATORIA
MORATOIRE;-1;MORATORIUM
MORATOIRES;-1;MORATORIA
MISE AU RANCART;-1;SCRAPPAGE
MISE SOUS COCON;-1;TURNING THE COCOON
NÉGATIF;-1;NEGATIVE
NÉGATIVEMENT;-1;NEGATIVELY
NÉGATIFS;-1;NEGATIVES
NÉGLIGENCE;-1;NEGLIGENCE
NÉGLIGÉ;-1;NEGLECTED
NÉGLIGENTS;-1;CARELESS
NÉGLIGEANT;-1;NEGLECTING
NÉGLIGE;-1;NEGLECTS
NÉGLIGENCE;-1;NEGLIGENCE
NÉGLIGENCES;-1;NEGLIGENCE
FAIT PREUVE DE NÉGLIGENCE;-1;FACT EVIDENCE OF NEGLIGENCE
PAR NÉGLIGENCE;-1;BY NEGLIGENCE
NON-CONFORMITÉ;-1;NON-COMPLIANCE
NON COMPÉTITIVE;-1;NON-COMPETITIVE
CAS DE NON-CONFORMITÉ;-1;CASES OF NON-COMPLIANCE
TOUTE NON-CONFORMITÉ;-1;ANY NON-COMPLIANCE
NON CONFORMES;-1;NON-COMPLIANT
INDU;-1;INDU
NON CONFORME;-1;NON-COMPLIANT
NON-CONFORMITÉS;-1;NONCONFORMITIES
NON-CONFORMITÉ;-1;NON-COMPLIANCE
NON-DIVULGATION;-1;NON-DISCLOSURE
NE FONCTIONNE PAS;-1;DOES NOT WORK
DÉFAUT DE PAIEMENT;-1;DEFAULT
PROPOSÉE;-1;PROPOSED
NON-EXÉCUTION;-1;NON-PERFORMANCE
NONPERFORMANCES;-1;NONPERFORMANCES
IMPRODUCTIFS;-1;UNPRODUCTIVE
TRANSCRIPTIBLE;-1;TRANSCRIPTIBLE
NON-PRODUCTION;-1;NON-PRODUCTION
NON RÉCUPÉRABLE;-1;NON-RECOVERABLE
NON-RENOUVELLEMENT;-1;NON-RENEWAL
NUISANCE;-1;NUISANCE
NUISANCES;-1;NUISANCES
ANNULATION PAR LE;-1;CANCELLATION BY THE
ANNULATIONS;-1;CANCELLATIONS
RÉDUIT À NÉANT;-1;REDUCED TO NOTHINGNESS
ANNULE;-1;CANCELS
RÉDUIRE À NÉANT;-1;TO NULLIFY
DÉTRUIRE;-1;DESTROY
S’EST OPPOSÉE;-1;OPPOSED
S’OPPOSANT;-1;TO OPPONENT
OBJECTION DE CONSCIENCE;-1;CONSCIENTIOUS OBJECTION
RÉPRÉHENSIBLE;-1;REPREHENSIBLE
PARODIQUE;-1;PARODY
OBJECTIONS;-1;OBJECTIONS
OBSCÈNE;-1;OBSCENE
OBSCÉNITÉ;-1;OBSCENITY
OBSOLESCENCE;-1;OBSOLESCENCE
OBSOLÈTES;-1;OBSOLETE
OBSTACLE;-1;OBSTACLE
OBSTACLES;-1;OBSTACLES
OBSTRUER;-1;CLOG
OBSTRUÉE;-1;OBSTRUCTED
ENTRAVE À LA;-1;HINDRANCE TO THE
OBSTRUCTION;-1;OBSTRUCTION
OBSTRUCTIONS;-1;OBSTRUCTIONS
INFRACTION;-1;OFFENCE
INFRACTIONS;-1;OFFENCES
OFFENSER;-1;OFFEND
OFFENSÉ;-1;OFFENSE
AUTEUR DE L’INFRACTION;-1;THE OFFENDER
DÉLINQUANTS;-1;OFFENDERS
LA FAUTIVE;-1;THE OFFENDING
COMMET UNE INFRACTION AU;-1;IT IS AN OFFENCE IN THE
OMISSION;-1;OMISSION
OMISSIONS;-1;OMISSIONS
OMETTRE LES;-1;OMIT THE
OMET;-1;FAILS
OMIS;-1;OMIS
L’OMISSION;-1;THE OMISSION
ONÉREUSES;-1;EXPENSIVE
OPPORTUNISTE;-1;OPPORTUNIST
OPPORTUNISTE;-1;OPPORTUNIST
S’OPPOSER À;-1;OPPOSE
S’OPPOSE À;-1;OPPOSES
S’OPPOSE À;-1;OPPOSES
S’OPPOSER À;-1;OPPOSE
OPPOSITION;-1;OPPOSITION
OPPOSITIONS;-1;OPPOSITIONS
PANNE DE COURANT;-1;POWER FAILURE
PANNES;-1;POWER OUTAGES
DÉMODÉ;-1;OLD FASHIONED
DÉMODÉE;-1;OUTDATED
SURTITRAGE;-1;SURTITLES
EXCÉDENTS;-1;SURPLUSES
CONSTRUIRE;-1;BUILD
SURCONSTRUCTION;-1;OVERBUILDING
OVERBUILDS;-1;OVERBUILDS
RELOCALISER;-1;RELOCATE
MORT-TERRAIN;-1;OVERBURDEN
SURENDETTÉ;-1;OVER-INDEBTED
SURCHARGER LES;-1;OVERLOADING THE
SURCAPACITÉS;-1;OVERCAPACITY
SURCAPACITÉ;-1;OVERCAPACITY
SURCHARGE;-1;OVERLOAD
SURFACTURÉ;-1;OVERCHARGED
SURFACTURATIONS;-1;OVERBILLING
UNE SURCHARGE;-1;AN OVERLOAD
SURMONTER LES;-1;OVERCOME THE
SURMONTE;-1;OVERCOMES
SURMONTER LES;-1;OVERCOME THE
EN RETARD;-1;LATE
SURESTIMATION;-1;OVERESTIMATION
SURESTIMÉ;-1;OVERESTIMATED
SURESTIME;-1;OVERESTIMATES
SURESTIMANT;-1;OVERESTIMATING
SURESTIMATION;-1;OVERESTIMATION
SURESTIMATIONS;-1;OVERESTIMATES
